% cluster ARFF file
@relation cluster metric

@attribute onBoltRate numeric
@attribute joinBoltRate numeric
@attribute spoutRate numeric
@attribute supervisors numeric
@attribute cpu numeric
@attribute memory numeric
@attribute workers numeric@attribute onBoltNumber numeric
@attribute joinBoltNumber numeric
@attribute onBoltParallism numeric
@attribute joinBoltParallism numeric
@attribute spoutsParallism numeric
@attribute windowLength numeric
@attribute emitFrequency numeric
@attribute cpu_used numeric
@attribute memory_used numeric
@attribute latency numeric

@data

214954,98542,217246,4,96,192,17,4,2,25,27,10,40,10,82,26287,1548
109237,51070,115608,4,96,192,38,4,2,26,9,7,108,27,87,36059,2942
82790,36358,82804,4,96,192,10,4,2,26,5,4,105,15,64,19305,4957
181226,80928,198750,4,96,192,74,4,2,28,14,25,98,14,95,71277,4760
210428,104358,228564,4,96,192,61,4,2,20,26,17,116,29,95,61492,1818
183359,78538,189135,4,96,192,90,4,2,22,32,20,30,5,95,80593,2925
149318,65874,150187,4,96,192,22,4,2,30,10,16,65,13,70,31774,4569
164094,70166,164254,4,96,192,81,4,2,29,8,22,75,25,92,78231,4322
189329,76374,189875,4,96,192,93,4,2,30,15,32,81,9,95,89181,7620
74415,34378,75583,4,96,192,8,4,2,29,27,5,90,10,53,16882,2191
240401,110833,240626,4,96,192,61,4,2,12,18,6,36,9,91,56295,393
218939,87665,218898,4,96,192,63,4,2,13,6,9,42,6,91,58375,1422
216744,100936,217744,4,96,192,68,4,2,23,26,20,54,6,95,68878,2531
174949,82885,174990,4,96,192,29,4,2,30,24,21,112,14,90,38922,4167
234029,109599,235355,4,96,192,37,4,2,10,26,31,63,21,90,47674,4027
175264,78880,175561,4,96,192,15,4,2,20,22,22,40,4,77,25231,6530
230082,114831,251644,4,96,192,50,4,2,32,28,8,63,7,92,50019,462
146755,52978,147070,4,96,192,86,4,2,26,4,25,36,4,90,78453,6609
126781,55771,126898,4,96,192,37,4,2,19,5,5,56,7,71,38715,2134
129975,57394,143083,4,96,192,87,4,2,28,9,22,80,8,91,80351,3784
91548,42457,97843,4,96,192,23,4,2,9,12,19,117,13,91,31396,8632
215174,103313,215317,4,96,192,44,4,2,18,28,27,90,10,94,53766,4670
254181,109858,254992,4,96,192,37,4,2,8,14,20,36,6,90,46589,2775
211556,95713,212384,4,96,192,78,4,2,22,32,27,54,6,95,78926,3901
52114,22409,52431,4,96,192,9,4,2,13,27,21,108,12,56,18285,18109
170115,79884,170355,4,96,192,70,4,2,10,8,4,49,7,89,52828,423
209565,91692,209722,4,96,192,66,4,2,11,22,24,90,18,94,71210,3669
97012,43515,97530,4,96,192,13,4,2,29,29,21,100,20,63,22478,12676
102676,46552,102950,4,96,192,8,4,2,18,13,8,72,24,62,17261,3259
171260,79010,170538,4,96,192,93,4,2,5,11,13,100,20,92,79119,2227
218499,108975,221652,4,96,192,64,4,2,31,20,15,84,12,94,62830,2229
244761,108428,246037,4,96,192,43,4,2,29,15,13,36,4,92,45943,1433
165689,74223,166181,4,96,192,90,4,2,15,20,19,77,11,93,77757,3042
233598,103705,233360,4,96,192,64,4,2,10,30,15,56,8,94,67749,1995
178848,81286,177934,4,96,192,77,4,2,6,26,12,116,29,93,68627,1727
185084,102767,188554,4,96,192,62,4,2,32,30,10,110,11,94,58817,1074
177949,85326,189158,4,96,192,21,4,2,8,27,26,78,26,86,31385,5919
226924,113471,225611,4,96,192,49,4,2,25,32,16,90,10,94,57151,2379
54430,23493,73680,4,96,192,22,4,2,11,4,26,100,10,65,30856,3237
202858,84740,203259,4,96,192,64,4,2,7,9,18,32,4,92,64684,2812
226941,106504,228337,4,96,192,74,4,2,31,23,22,60,12,95,72086,2794
198456,94816,198893,4,96,192,32,4,2,22,18,31,50,5,89,42034,7195
200024,84566,199935,4,96,192,45,4,2,5,32,27,49,7,88,54735,4568
192429,86387,192162,4,96,192,77,4,2,27,9,16,63,21,93,71725,2537
247411,113182,247494,4,96,192,27,4,2,29,29,17,64,16,89,38115,2060
240529,128129,241581,4,96,192,40,4,2,19,27,7,99,33,91,45125,584
151640,74601,151875,4,96,192,32,4,2,23,21,23,117,13,91,42921,9586
154558,61271,157904,4,96,192,95,4,2,26,8,19,36,6,92,74169,3629
200058,91720,199786,4,96,192,87,4,2,13,18,9,70,10,93,72309,1047
223108,102605,223889,4,96,192,75,4,2,25,31,11,48,12,94,68013,1015
215558,91214,215874,4,96,192,64,4,2,28,6,9,30,6,91,58068,1134
220597,103769,220542,4,96,192,73,4,2,8,11,5,50,10,91,59458,478
191036,78248,190663,4,96,192,69,4,2,6,6,10,56,14,91,60902,2244
137122,55422,138336,4,96,192,55,4,2,15,8,27,105,15,92,60209,14269
198016,90897,197925,4,96,192,61,4,2,4,32,10,48,6,87,60526,1569
207621,88759,208114,4,96,192,26,4,2,15,17,31,40,4,88,36415,5545
240298,114367,242156,4,96,192,74,4,2,22,28,11,56,8,95,70839,724
172816,81830,177469,4,96,192,53,4,2,30,9,12,92,23,92,51744,1956
66907,29993,66620,4,96,192,12,4,2,24,5,4,88,11,66,20854,4635
14199,5807,14986,4,96,192,5,4,2,25,6,26,100,10,49,13853,59519
179097,86273,178791,4,96,192,35,4,2,5,12,30,65,13,87,45333,6674
120122,59023,120207,4,96,192,13,4,2,8,24,21,56,7,69,22444,9565
200851,111274,202991,4,96,192,49,4,2,27,27,5,108,12,91,50298,421
215224,79240,215499,4,96,192,76,4,2,27,12,28,27,3,94,75144,5731
119764,57427,122558,4,96,192,34,4,2,14,16,31,108,12,94,44650,11410
189536,82280,189052,4,96,192,77,4,2,16,12,19,69,23,93,72162,2983
202921,92443,203934,4,96,192,71,4,2,28,30,30,54,6,95,70372,4955
168596,80061,168942,4,96,192,21,4,2,32,17,28,80,16,86,31414,6843
159659,74596,161529,4,96,192,86,4,2,24,17,13,102,17,94,69992,2953
56622,25606,57209,4,96,192,11,4,2,14,6,21,102,17,73,20424,38061
64091,28550,64445,4,96,192,4,4,2,15,21,4,45,5,36,12845,1399
172736,78411,174862,4,96,192,34,4,2,17,10,11,55,11,87,37049,1954
256072,114562,256907,4,96,192,33,4,2,28,24,13,30,6,89,41342,1217
207919,98054,209761,4,96,192,74,4,2,18,27,9,50,5,94,65179,671
234276,103337,234045,4,96,192,38,4,2,10,14,31,49,7,91,49208,4909
158811,53841,158875,4,96,192,86,4,2,9,4,20,50,5,92,76680,6256
64059,27628,65981,4,96,192,4,4,2,27,28,6,40,4,42,12374,3522
206407,91675,206679,4,96,192,87,4,2,7,9,6,28,4,91,65048,682
234389,97789,234808,4,96,192,50,4,2,26,10,29,28,4,92,59348,4352
57348,25970,57965,4,96,192,5,4,2,17,15,7,70,10,40,13775,5912
168027,79278,166868,4,96,192,83,4,2,17,15,29,105,15,93,87705,6558
116468,52158,118085,4,96,192,17,4,2,8,11,28,65,13,80,26505,10123
235658,102366,236108,4,96,192,51,4,2,25,15,23,68,17,94,55387,4396
233923,114341,234190,4,96,192,35,4,2,30,16,6,81,27,87,40341,375
180390,74772,180650,4,96,192,93,4,2,28,18,29,40,5,94,88826,6246
164724,79852,163883,4,96,192,22,4,2,19,18,15,105,21,85,31636,2630
187319,89619,187111,4,96,192,24,4,2,21,24,22,98,14,88,34663,5889
144362,69555,144138,4,96,192,91,4,2,30,18,22,110,11,93,85303,5188
246799,118998,245665,4,96,192,66,4,2,18,23,9,63,7,94,65336,716
211288,102460,210288,4,96,192,71,4,2,8,27,6,90,9,92,64127,583
112993,49249,113433,4,96,192,13,4,2,26,8,31,36,6,66,22679,12223
203950,83741,205121,4,96,192,50,4,2,5,16,30,40,8,89,59138,4996
181397,82405,182383,4,96,192,8,4,2,23,20,7,35,7,66,16831,1161
82312,35599,82750,4,96,192,21,4,2,24,7,14,72,9,66,29689,9509
174046,78556,175891,4,96,192,91,4,2,27,25,25,48,8,95,83482,4079
235188,108068,236279,4,96,192,64,4,2,21,32,11,40,8,94,58468,736
43020,18748,43584,4,96,192,6,4,2,16,18,13,98,14,47,14831,25106
188978,84793,189267,4,96,192,96,4,2,9,18,7,36,4,92,70725,730
176392,88456,175235,4,96,192,81,4,2,8,16,4,98,14,90,62165,425
148951,70366,148138,4,96,192,13,4,2,13,21,6,80,16,72,22218,1292
188767,93860,188446,4,96,192,31,4,2,21,25,21,120,15,90,42249,5345
238185,91485,237559,4,96,192,30,4,2,13,8,21,24,3,88,40339,3598
220814,92656,221441,4,96,192,56,4,2,5,30,27,42,6,91,65993,4417
204232,106925,203681,4,96,192,58,4,2,23,18,13,108,18,95,60081,2589
223923,107895,225705,4,96,192,54,4,2,19,28,18,81,9,95,58917,1985
236314,107536,237389,4,96,192,37,4,2,16,24,32,48,8,92,47511,4668
228021,110168,227779,4,96,192,37,4,2,28,16,27,72,12,91,48236,4737
234726,107342,235120,4,96,192,36,4,2,27,21,24,50,5,93,47368,3243
128971,56798,128991,4,96,192,30,4,2,14,12,29,80,8,89,40359,13393
190183,83219,190269,4,96,192,16,4,2,16,10,25,27,3,83,25943,4478
256524,118947,256477,4,96,192,53,4,2,14,30,8,54,6,93,56148,911
216557,94223,215833,4,96,192,69,4,2,10,17,17,88,22,93,68480,2902
16716,5925,16835,4,96,192,5,4,2,8,32,27,30,5,30,13604,56720
153695,69409,155253,4,96,192,23,4,2,15,9,6,64,16,70,28684,2442
196548,83368,216885,4,96,192,46,4,2,29,12,26,60,6,92,55648,4016
93846,38417,94934,4,96,192,96,4,2,30,6,24,90,10,92,79819,10650
210250,98073,209899,4,96,192,71,4,2,9,26,14,80,16,92,69037,1957
198863,98743,199258,4,96,192,65,4,2,21,21,18,110,11,95,67753,3362
178211,87933,177581,4,96,192,90,4,2,14,12,6,96,16,93,68723,739
257483,125697,257790,4,96,192,42,4,2,26,30,10,49,7,91,50064,776
85738,38056,86043,4,96,192,9,4,2,20,22,20,78,26,52,18549,15328
74626,33316,78054,4,96,192,7,4,2,19,19,11,78,13,53,15684,6268
180291,78810,181515,4,96,192,38,4,2,6,6,15,32,4,86,45462,2805
128670,55903,128587,4,96,192,30,4,2,30,7,10,54,9,73,38310,3615
35601,14564,35766,4,96,192,7,4,2,8,18,29,54,6,39,15952,42456
182261,85526,183356,4,96,192,78,4,2,25,31,4,44,11,89,59055,208
171649,76217,172441,4,96,192,91,4,2,32,21,23,49,7,94,83683,4403
105965,43257,105897,4,96,192,54,4,2,28,5,9,90,10,83,51973,5472
153698,51758,152903,4,96,192,87,4,2,15,4,24,65,13,93,77140,12256
163659,72515,166159,4,96,192,86,4,2,27,16,27,90,10,95,80612,6053
77476,34445,78469,4,96,192,9,4,2,4,22,12,96,16,58,17840,10659
164473,71505,165930,4,96,192,83,4,2,10,10,11,72,18,92,69298,2557
115296,43009,114189,4,96,192,88,4,2,16,5,22,112,14,93,76280,16394
202480,92604,201952,4,96,192,67,4,2,22,19,28,84,12,95,68883,4984
242074,106289,242552,4,96,192,24,4,2,26,21,26,30,5,88,34847,3397
210265,94403,209296,4,96,192,46,4,2,5,32,14,95,19,89,52258,1934
24783,10404,24970,4,96,192,4,4,2,8,11,16,80,16,35,13026,34440
218212,100727,218388,4,96,192,81,4,2,31,20,29,108,27,95,79113,5411
214173,89475,214755,4,96,192,20,4,2,23,7,17,44,11,84,29334,3671
246888,118098,247941,4,96,192,57,4,2,27,22,15,48,16,94,56136,1609
183608,88760,184170,4,96,192,86,4,2,22,27,17,98,14,95,80722,2314
131637,51312,131719,4,96,192,92,4,2,21,8,19,56,7,89,76034,5174
78062,34166,77706,4,96,192,50,4,2,16,5,9,100,10,72,45560,2199
191075,69495,193054,4,96,192,81,4,2,26,10,29,54,18,94,77802,6521
202420,91387,203566,4,96,192,96,4,2,29,18,10,48,6,93,73216,1185
46579,20444,47353,4,96,192,6,4,2,27,10,13,95,19,34,15079,13348
120913,53541,119551,4,96,192,28,4,2,25,12,12,100,10,85,36635,1540
