Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
2015-10-11T13:01:30+08:00,1702269337.6,0,658898944,173715456,20590592,4075216896
2015-10-11T13:02:00+08:00,1676408012.8,0,658904814.93,173715456,20590592,4075216896
2015-10-11T13:02:30+08:00,1654433792,0,658915328,173715456,20590592,4075216896
2015-10-11T13:03:00+08:00,1716471125.3,0,658918331.73,173715456,20590592,4075216896
2015-10-11T13:03:30+08:00,1756129689.6,0,658919424,173715456,20590592,4075216896
2015-10-11T13:04:00+08:00,1740367735.5,0,658922973.87,173715456,20590592,4075216896
2015-10-11T13:04:30+08:00,1734439458.1,0,658927616,173715456,20590592,4075216896
2015-10-11T13:05:00+08:00,1705324270.9,0,658930210.13,173718459.73,20590592,4075216896
2015-10-11T13:05:30+08:00,1640319795.2,0,658931712,173723648,20590592,4075216896
2015-10-11T13:06:00+08:00,1611960593.1,0,658931712,173723648,20590592,4075216896
2015-10-11T13:06:30+08:00,1649027481.6,0,658931712,173723648,20590592,4075216896
2015-10-11T13:07:00+08:00,1649726941.9,0,658931712,173725969.07,20590592,4075216896
2015-10-11T13:07:30+08:00,1629225369.6,0,658931985.07,173727744,20590592,4075216896
2015-10-11T13:08:00+08:00,1631874935.5,0,658933486.93,173727744,20590592,4075216896
2015-10-11T13:08:30+08:00,1661266875.7,0,658933896.53,173728836.27,20590592,4075216896
2015-10-11T13:09:00+08:00,1677538645.3,0,658935808,173730884.27,20590592,4075216896
2015-10-11T13:09:30+08:00,1647075328,0,658935808,173731840,20590592,4075216896
2015-10-11T13:10:00+08:00,1663371946.7,0,658948096,173731840,20590592,4075216896
2015-10-11T13:10:30+08:00,1652834030.9,0,658948096,173731840,20590592,4075216896
2015-10-11T13:11:00+08:00,1667865122.1,0,658948096,173731840,20590592,4075216896
2015-10-11T13:11:30+08:00,1703956206.9,0,658948096,173731840,20590592,4075216896
2015-10-11T13:12:00+08:00,1742889233.1,0,658948096,173731840,20590592,4075216896
2015-10-11T13:12:30+08:00,1749390813.9,0,658948096,173733751.47,20590592,4075216896
2015-10-11T13:13:00+08:00,1744414856.5,0,658949870.93,173735936,20590592,4075216896
2015-10-11T13:13:30+08:00,1735776119.5,0,658948369.07,173737574.4,20590592,4075216896
2015-10-11T13:14:00+08:00,1724178705.1,0,658954103.47,173740032,20590592,4075216896
2015-10-11T13:14:30+08:00,1711022080,0,658954240,173740032,20590592,4075216896
2015-10-11T13:15:00+08:00,1698917580.8,0,658952192,173740032,20590592,4075216896
2015-10-11T13:15:30+08:00,1685568989.9,0,658964343.47,173740032,20590592,4075216896
2015-10-11T13:16:00+08:00,1676846148.3,0,658965026.13,173740032,20590592,4075216896
2015-10-11T13:16:30+08:00,1670257459.2,0,658964480,173740032,20590592,4075216896
2015-10-11T13:17:00+08:00,1657548800,0,658964480,173740032,20590592,4075216896
2015-10-11T13:17:30+08:00,1651977011.2,0,658964480,173740032,20590592,4075216896
2015-10-11T13:18:00+08:00,1643009774.9,0,658964480,173740032,20590592,4075216896
2015-10-11T13:18:30+08:00,1639250466.1,0,658966664.53,173740032,20590592,4075216896
2015-10-11T13:19:00+08:00,1635699916.8,0,658964480,173741397.33,20590592,4075216896
2015-10-11T13:19:30+08:00,1630510148.3,0,658964480,173745629.87,20590592,4075216896
2015-10-11T13:20:00+08:00,1627135453.9,0,658971579.73,173748224,20590592,4075216896
2015-10-11T13:20:30+08:00,1626762035.2,0,658972672,173749862.4,20590592,4075216896
2015-10-11T13:21:00+08:00,1628439893.3,0,658981683.2,173752320,20590592,4075216896
2015-10-11T13:21:30+08:00,1628373401.6,0,658980864,173752320,20590592,4075216896
2015-10-11T13:22:00+08:00,1633418035.2,0,658980864,173752320,20590592,4075216896
2015-10-11T13:22:30+08:00,2134395972.3,0,658980864,173752320,20590592,4075216896
2015-10-11T13:23:00+08:00,2457208422.4,0,658980864,173752320,20590592,4075216896
2015-10-11T13:23:30+08:00,2474399334.4,0,658980864,173756006.4,20590592,4075216896
2015-10-11T13:24:00+08:00,2480676044.8,0,658982365.87,173756416,20590592,4075216896
2015-10-11T13:24:30+08:00,2486981700.3,0,658984960,173756416,20590592,4075216896
2015-10-11T13:25:00+08:00,2487996142.9,0,658989465.6,173756416,20590592,4075216896
2015-10-11T13:25:30+08:00,2488405742.9,0,658997248,173756416,20590592,4075216896
2015-10-11T13:26:00+08:00,2490193783.5,0,658997248,173756416,20590592,4075216896
2015-10-11T13:26:30+08:00,2493235200,0,658997248,173756416,20590592,4075216896
2015-10-11T13:27:00+08:00,2492032750.9,0,658997248,173756416,20590592,4075216896
2015-10-11T13:27:30+08:00,2492513211.7,0,658997248,173756416,20590592,4075216896
2015-10-11T13:28:00+08:00,2494198442.7,0,658997248,173756416,20590592,4075216896
2015-10-11T13:28:30+08:00,2492407125.3,0,658997248,173757781.33,20590592,4075216896
2015-10-11T13:29:00+08:00,2491966122.7,0,658998613.33,173760512,20590592,4075216896
2015-10-11T13:29:30+08:00,2493196288,0,659001344,173763788.8,20590592,4075216896
2015-10-11T13:30:00+08:00,2493710336,0,659005030.4,173765836.8,20590592,4075216896
2015-10-11T13:30:30+08:00,2494046617.6,0,659013632,173769932.8,20590592,4075216896
2015-10-11T13:31:00+08:00,2494952243.2,0,659013632,173772800,20590592,4075216896
2015-10-11T13:31:30+08:00,2494933401.6,0,659013632,173774028.8,20590592,4075216896
2015-10-11T13:32:00+08:00,2495748778.7,0,659013632,173776896,20590592,4075216896
2015-10-11T13:32:30+08:00,2500879701.3,0,659013632,173776896,20590592,4075216896
2015-10-11T13:33:00+08:00,2526427136,0,659013632,173776896,20590592,4075216896
2015-10-11T13:33:30+08:00,2545658948.3,0,659013632,173779899.73,20590592,4075216896
2015-10-11T13:34:00+08:00,2579940693.3,0,659016362.67,173785088,20590592,4075216896
2015-10-11T13:34:30+08:00,2611416405.3,0,659021824,173785088,20590592,4075216896
