Timestamp,User\g,Nice\g,System\g,Wait\g,Idle\g
2015-10-11T13:01:30+08:00,3.5733333333,0,1.4,0.17333333333,94.653333333
2015-10-11T13:02:00+08:00,7.14,0,1.81,0.2,90.436666667
2015-10-11T13:02:30+08:00,10.78,0,2.87,0.13,85.64
2015-10-11T13:03:00+08:00,13,0,4.8,0.15333333333,81.14
2015-10-11T13:03:30+08:00,10.18,0,3.9266666667,0.15333333333,84.92
2015-10-11T13:04:00+08:00,12.413333333,0,4.3633333333,0.15333333333,82.053333333
2015-10-11T13:04:30+08:00,10.913333333,0,3.9333333333,0.046666666667,84.293333333
2015-10-11T13:05:00+08:00,4.38,0,1.5266666667,0.16333333333,93.77
2015-10-11T13:05:30+08:00,8.94,0,3.28,0.15,86.98
2015-10-11T13:06:00+08:00,6.4133333333,0,2.1933333333,0.20666666667,90.893333333
2015-10-11T13:06:30+08:00,11.413333333,0,3.7466666667,0.19333333333,83.886666667
2015-10-11T13:07:00+08:00,8.6966666667,0,2.89,0.10666666667,87.716666667
2015-10-11T13:07:30+08:00,11.213333333,0,3.5633333333,0.19333333333,84.013333333
2015-10-11T13:08:00+08:00,3.56,0,1.2166666667,0.14666666667,94.946666667
2015-10-11T13:08:30+08:00,7.8133333333,0,2.6266666667,0.2,88.88
2015-10-11T13:09:00+08:00,11.363333333,0,3.8066666667,0.2,83.593333333
2015-10-11T13:09:30+08:00,8.95,0,2.75,0.2,87.55
2015-10-11T13:10:00+08:00,9.98,0,3.2266666667,0.15333333333,85.92
2015-10-11T13:10:30+08:00,12.576666667,0,4.2366666667,0.096666666667,82.15
2015-10-11T13:11:00+08:00,15.18,0,4.5966666667,0.20333333333,78.883333333
2015-10-11T13:11:30+08:00,10.383333333,0,3.93,0.05,84.756666667
2015-10-11T13:12:00+08:00,10.78,0,4.0833333333,0.19333333333,83.956666667
2015-10-11T13:12:30+08:00,2.6866666667,0,1.11,0.20333333333,95.933333333
2015-10-11T13:13:00+08:00,2.3166666667,0,1.1133333333,0.19333333333,96.27
2015-10-11T13:13:30+08:00,1.38,0,0.63333333333,0.15333333333,97.833333333
2015-10-11T13:14:00+08:00,3.48,0,1.18,0.16,95.14
2015-10-11T13:14:30+08:00,2.23,0,1.06,0.15,96.42
2015-10-11T13:15:00+08:00,1.5133333333,0,0.72,0.15333333333,97.646666667
2015-10-11T13:15:30+08:00,2.3466666667,0,1.12,0.23666666667,96.21
2015-10-11T13:16:00+08:00,2.48,0,1.1633333333,0.15,96.143333333
2015-10-11T13:16:30+08:00,2.4133333333,0,1.2733333333,0.18666666667,95.916666667
2015-10-11T13:17:00+08:00,3.22,0,1.2166666667,0.39666666667,94.99
2015-10-11T13:17:30+08:00,3.1433333333,0,1.2466666667,0.65,94.76
2015-10-11T13:18:00+08:00,2.71,0,1.05,0.69,95.5
2015-10-11T13:18:30+08:00,3.1333333333,0,1.2833333333,0.54333333333,94.886666667
2015-10-11T13:19:00+08:00,2.6133333333,0,1.1533333333,2.5066666667,93.7
2015-10-11T13:19:30+08:00,2.67,0,1.0666666667,1.8733333333,94.276666667
2015-10-11T13:20:00+08:00,2.7333333333,0,0.88,3.0933333333,93.1
2015-10-11T13:20:30+08:00,3.07,0,1.23,7.68,87.9
2015-10-11T13:21:00+08:00,3.08,0,1.3733333333,4.3666666667,91.02
2015-10-11T13:21:30+08:00,2.6933333333,0,1.1433333333,7.2866666667,88.813333333
2015-10-11T13:22:00+08:00,4.18,0,1.9466666667,1.7666666667,91.896666667
2015-10-11T13:22:30+08:00,55.493333333,0,19.793333333,0.49333333333,19.093333333
2015-10-11T13:23:00+08:00,61.48,0,21.466666667,0.69333333333,10.486666667
2015-10-11T13:23:30+08:00,63.33,0,21.78,0.4,8.75
2015-10-11T13:24:00+08:00,64.243333333,0,21.24,0.36333333333,8.3633333333
2015-10-11T13:24:30+08:00,62.853333333,0,22.986666667,0.46333333333,7.9066666667
2015-10-11T13:25:00+08:00,61.853333333,0,21.606666667,1.3533333333,9.4033333333
2015-10-11T13:25:30+08:00,63.266666667,0,23.09,0,7.98
2015-10-11T13:26:00+08:00,66.92,0,21.993333333,0.086666666667,5.36
2015-10-11T13:26:30+08:00,63.416666667,0,21.966666667,0.066666666667,8.9
2015-10-11T13:27:00+08:00,63.036666667,0,22.663333333,0,7.8266666667
2015-10-11T13:27:30+08:00,63.57,0,21.976666667,0,8.68
2015-10-11T13:28:00+08:00,61.493333333,0,21.983333333,0,11.06
2015-10-11T13:28:30+08:00,63.683333333,0,22.6,0,7.8166666667
2015-10-11T13:29:00+08:00,62.466666667,0,22.216666667,0,9.5166666667
2015-10-11T13:29:30+08:00,62.2,0,22.18,0.03,9.79
2015-10-11T13:30:00+08:00,64.5,0,22.93,0.07,6.78
2015-10-11T13:30:30+08:00,62.94,0,21.97,0,9.39
2015-10-11T13:31:00+08:00,62.24,0,22.14,0,9.97
2015-10-11T13:31:30+08:00,60.83,0,22.4,0.06,11.03
2015-10-11T13:32:00+08:00,64.573333333,0,22.213333333,0.073333333333,7.4866666667
2015-10-11T13:32:30+08:00,51.4,0,13.516666667,0.016666666667,31.266666667
2015-10-11T13:33:00+08:00,45.233333333,0,10.8,0.1,40.533333333
2015-10-11T13:33:30+08:00,45.603333333,0,10.69,0,40.513333333
2015-10-11T13:34:00+08:00,48.4,0,12.75,0,34.983333333
2015-10-11T13:34:30+08:00,46.783333333,0,12.316666667,0,37.533333333
2015-10-11T13:35:00+08:00,49.65,0,12.183333333,0.05,34.45
2015-10-11T13:35:30+08:00,44.946666667,0,10.933333333,0.10666666667,40.773333333
2015-10-11T13:36:00+08:00,41.51,0,10,0.09,45.14
2015-10-11T13:36:30+08:00,48.51,0,11.62,0.06,36.49
2015-10-11T13:37:00+08:00,43.07,0,9.8933333333,0.076666666667,43.943333333
2015-10-11T13:37:30+08:00,40.786666667,0,9.41,0.05,47.05
2015-10-11T13:38:00+08:00,44.176666667,0,11.136666667,0.023333333333,41.656666667
2015-10-11T13:38:30+08:00,47.876666667,0,12.24,0.046666666667,36.523333333
2015-10-11T13:39:00+08:00,50.586666667,0,11.823333333,0.10666666667,34.2
2015-10-11T13:39:30+08:00,46.373333333,0,11.38,0.096666666667,38.646666667
2015-10-11T13:40:00+08:00,46,0,10.586666667,0.076666666667,40.043333333
2015-10-11T13:40:30+08:00,46.31,0,10.606666667,0.076666666667,39.67
2015-10-11T13:41:00+08:00,51.04,0,11.286666667,0.053333333333,34.306666667
2015-10-11T13:41:30+08:00,43.97,0,10.816666667,0.17666666667,42.003333333
2015-10-11T13:42:00+08:00,47.34,0,12.486666667,0.05,36.566666667
2015-10-11T13:42:30+08:00,39.216666667,0,10.223333333,0.1,47.283333333
2015-10-11T13:43:00+08:00,37.073333333,0,8.89,0.07,51.086666667
2015-10-11T13:43:30+08:00,35.933333333,0,9.1133333333,0.05,52.56
2015-10-11T13:44:00+08:00,34.736666667,0,8.65,0.13666666667,53.953333333
2015-10-11T13:44:30+08:00,29.856666667,0,8.3033333333,0.22333333333,59.566666667
2015-10-11T13:45:00+08:00,30.42,0,8.19,0.15,59.493333333
2015-10-11T13:45:30+08:00,29.71,0,8.05,0.12333333333,60.303333333
2015-10-11T13:46:00+08:00,32.326666667,0,10.066666667,0.1,55.376666667
2015-10-11T13:46:30+08:00,28.023333333,0,10.023333333,0.1,59.526666667
2015-10-11T13:47:00+08:00,29.416666667,0,10.646666667,0.1,57.62
2015-10-11T13:47:30+08:00,30.163333333,0,10.813333333,0.12333333333,56.286666667
2015-10-11T13:48:00+08:00,24.646666667,0,9.26,0.12666666667,63.613333333
2015-10-11T13:48:30+08:00,26.03,0,9.53,0.076666666667,62.033333333
2015-10-11T13:49:00+08:00,23.98,0,7.9466666667,0.073333333333,66.04
2015-10-11T13:49:30+08:00,25.273333333,0,8.1266666667,0.053333333333,64.566666667
2015-10-11T13:50:00+08:00,23.98,0,7.5066666667,0.15,66.366666667
2015-10-11T13:50:30+08:00,25.1,0,7.7933333333,0.073333333333,64.78
2015-10-11T13:51:00+08:00,26.093333333,0,8.64,0.073333333333,62.813333333
2015-10-11T13:51:30+08:00,21.923333333,0,6.9166666667,0.076666666667,69.316666667
2015-10-11T13:52:00+08:00,15.333333333,0,4.6333333333,0.32,78.373333333
2015-10-11T13:52:30+08:00,10.346666667,0,3.2433333333,0.42666666667,85.05
2015-10-11T13:53:00+08:00,11.146666667,0,3.4133333333,0.47333333333,84.113333333
2015-10-11T13:53:30+08:00,10.8,0,3.1133333333,0.42333333333,84.876666667
2015-10-11T13:54:00+08:00,12.083333333,0,3.6133333333,0.50333333333,82.92
2015-10-11T13:54:30+08:00,11.136666667,0,3.51,0.53,83.993333333
2015-10-11T13:55:00+08:00,9.3533333333,0,2.9466666667,0.60666666667,86.29
2015-10-11T13:55:30+08:00,11.276666667,0,3.5033333333,0.24,84.096666667
2015-10-11T13:56:00+08:00,12.02,0,3.5733333333,0.38,83.08
2015-10-11T13:56:30+08:00,10.813333333,0,3.3133333333,0.32333333333,84.75
2015-10-11T13:57:00+08:00,9.64,0,2.9133333333,0.43333333333,86.213333333
2015-10-11T13:57:30+08:00,10.63,0,2.7666666667,0.4,85.463333333
2015-10-11T13:58:00+08:00,7.1566666667,0,2.43,0.5,89.433333333
2015-10-11T13:58:30+08:00,10.91,0,3.7933333333,0.25,84.116666667
2015-10-11T13:59:00+08:00,9.6866666667,0,3.1033333333,0.37,86.18
2015-10-11T13:59:30+08:00,5.27,0,2.0066666667,0.50333333333,91.953333333
2015-10-11T14:00:00+08:00,10.38,0,3.1966666667,0.54666666667,85.213333333
2015-10-11T14:00:30+08:00,5.9933333333,0,2.4,0.5,90.713333333
2015-10-11T14:01:00+08:00,9.58,0,3.2133333333,0.4,86.293333333
2015-10-11T14:01:30+08:00,12.426666667,0,3.9966666667,0.24666666667,82.633333333
2015-10-11T14:02:00+08:00,7.9766666667,0,3.1533333333,0.72,87.56
2015-10-11T14:02:30+08:00,18.433333333,0,6.8466666667,0.72666666667,72.006666667
2015-10-11T14:03:00+08:00,29.903333333,0,11.03,0.16333333333,55.93
2015-10-11T14:03:30+08:00,28.346666667,0,9.92,0.34666666667,58.68
2015-10-11T14:04:00+08:00,27.393333333,0,9.26,0.32,60.426666667
2015-10-11T14:04:30+08:00,27.89,0,10.18,0.45666666667,58.89
2015-10-11T14:05:00+08:00,30.393333333,0,11.08,0.33666666667,55.27
2015-10-11T14:05:30+08:00,30.14,0,10.85,0.1,56.22
2015-10-11T14:06:00+08:00,28.77,0,9.89,0.4,58.24
2015-10-11T14:06:30+08:00,26.41,0,9.81,0.38,60.96
2015-10-11T14:07:00+08:00,26.186666667,0,9.2733333333,6.4466666667,55.626666667
2015-10-11T14:07:30+08:00,25.78,0,8.7133333333,7.0166666667,56.026666667
2015-10-11T14:08:00+08:00,24.546666667,0,8.92,7.4766666667,56.63
2015-10-11T14:08:30+08:00,21.98,0,7.69,5.15,63.14
2015-10-11T14:09:00+08:00,27.72,0,10.04,1.9,57.673333333
2015-10-11T14:09:30+08:00,21.62,0,8.44,5.35,62.61
2015-10-11T14:10:00+08:00,24.6,0,9.1933333333,5.0333333333,58.98
2015-10-11T14:10:30+08:00,21.98,0,8.34,4.5866666667,62.913333333
2015-10-11T14:11:00+08:00,24.6,0,9.2,3.1166666667,60.966666667
2015-10-11T14:11:30+08:00,24.066666667,0,9.3966666667,2.0066666667,62.456666667
2015-10-11T14:12:00+08:00,24.8,0,9.16,11.353333333,52.453333333
2015-10-11T14:12:30+08:00,29.33,0,10.54,6.79,50.63
2015-10-11T14:13:00+08:00,31.88,0,11.18,16.9,37.13
2015-10-11T14:13:30+08:00,26.85,0,9.79,8.31,52.61
2015-10-11T14:14:00+08:00,30.55,0,10.95,0.45,55.29
2015-10-11T14:14:30+08:00,26.066666667,0,9.3833333333,0.3,61.916666667
2015-10-11T14:15:00+08:00,29.75,0,11.566666667,0.45,55.75
2015-10-11T14:15:30+08:00,29.863333333,0,10.663333333,0.076666666667,56.58
2015-10-11T14:16:00+08:00,31.786666667,0,10.7,0.38333333333,54.276666667
2015-10-11T14:16:30+08:00,30.706666667,0,11.323333333,0.39666666667,54.81
2015-10-11T14:17:00+08:00,30.836666667,0,11.16,0.6,54.84
2015-10-11T14:17:30+08:00,32.88,0,11.45,0.62666666667,52.04
2015-10-11T14:18:00+08:00,33.713333333,0,12.133333333,0.31,50.9
2015-10-11T14:18:30+08:00,29.12,0,10.426666667,0.28333333333,57.353333333
2015-10-11T14:19:00+08:00,28.166666667,0,10.75,0.28333333333,57.983333333
2015-10-11T14:19:30+08:00,27.05,0,10.966666667,0.13333333333,59.3
2015-10-11T14:20:00+08:00,28.096666667,0,10.883333333,0.48333333333,57.966666667
2015-10-11T14:20:30+08:00,31.1,0,11.59,0.31,54.183333333
2015-10-11T14:21:00+08:00,33.68,0,12.893333333,0.54,50
2015-10-11T14:21:30+08:00,32.12,0,11.106666667,0.34666666667,53.84
2015-10-11T14:22:00+08:00,31.383333333,0,11.366666667,0.61666666667,53.633333333
2015-10-11T14:22:30+08:00,54.66,0,20.523333333,0.3,19.07
2015-10-11T14:23:00+08:00,59.32,0,21.773333333,0.053333333333,13.166666667
2015-10-11T14:23:30+08:00,53.533333333,0,19.033333333,0.15,22.45
2015-10-11T14:24:00+08:00,58.78,0,21.206666667,0,14.936666667
2015-10-11T14:24:30+08:00,56.913333333,0,20.46,0,17.396666667
2015-10-11T14:25:00+08:00,56.603333333,0,20.38,0.18666666667,17.65
2015-10-11T14:25:30+08:00,59.82,0,21.66,0.013333333333,12.84
2015-10-11T14:26:00+08:00,57.826666667,0,21.816666667,0.05,15.023333333
2015-10-11T14:26:30+08:00,60.466666667,0,22.053333333,0,11.12
2015-10-11T14:27:00+08:00,60.28,0,21.14,0,12.746666667
2015-10-11T14:27:30+08:00,60.666666667,0,21.173333333,0,12.803333333
2015-10-11T14:28:00+08:00,62.423333333,0,21.88,0,9.7533333333
2015-10-11T14:28:30+08:00,57.743333333,0,21.186666667,0.036666666667,15.416666667
2015-10-11T14:29:00+08:00,59.95,0,21.95,0.016666666667,12.75
2015-10-11T14:29:30+08:00,60.016666667,0,21.463333333,0,13.073333333
2015-10-11T14:30:00+08:00,54.296666667,0,19.826666667,0,20.783333333
2015-10-11T14:30:30+08:00,58.606666667,0,21.206666667,0.033333333333,14.493333333
2015-10-11T14:31:00+08:00,56.283333333,0,19.95,0.016666666667,18.816666667
2015-10-11T14:31:30+08:00,56.4,0,20.4,0,17.766666667
2015-10-11T14:32:00+08:00,47.396666667,0,16.41,0.053333333333,31.61
2015-10-11T14:32:30+08:00,16.903333333,0,5.38,0.15333333333,76.333333333
2015-10-11T14:33:00+08:00,10.163333333,0,3.11,0.22333333333,85.693333333
2015-10-11T14:33:30+08:00,8.9433333333,0,3.26,0.15333333333,86.75
2015-10-11T14:34:00+08:00,8.1,0,2.77,0.22,88.32
2015-10-11T14:34:30+08:00,8.54,0,2.82,0.2,87.826666667
2015-10-11T14:35:00+08:00,8.7,0,3.17,0.2,87.25
2015-10-11T14:35:30+08:00,8.1833333333,0,2.75,0.25,88.2
2015-10-11T14:36:00+08:00,8.4833333333,0,3.0333333333,0.21666666667,87.616666667
2015-10-11T14:36:30+08:00,7.97,0,2.62,0.17,88.59
2015-10-11T14:37:00+08:00,8.9266666667,0,3.0533333333,0.026666666667,87.32
