Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
2015-10-12T11:31:30+08:00,1797079040,0,68653056,20652032,144228352,4075216896
2015-10-12T11:31:45+08:00,1795211264,0,68653056,20668416,144228352,4075216896
2015-10-12T11:32:00+08:00,1678995456,0,68653056,20692992,144228352,4075216896
2015-10-12T11:32:15+08:00,1631981021.9,0,68653056,20715929.6,144228352,4075216896
2015-10-12T11:32:30+08:00,1592243814.4,0,68656878.933,20732859.733,144228352,4075216896
2015-10-12T11:32:45+08:00,1639325696,0,68657152,20748151.467,144228352,4075216896
2015-10-12T11:33:00+08:00,1665009254.4,0,68657152,20754158.933,144228352,4075216896
2015-10-12T11:33:15+08:00,1660280558.9,0,68664797.867,20777369.6,144228352,4075216896
2015-10-12T11:33:30+08:00,1688576273.1,0,68665344,20798122.667,144228352,4075216896
2015-10-12T11:33:45+08:00,1653274214.4,0,68665344,20822425.6,144228352,4075216896
2015-10-12T11:34:00+08:00,1676097399.5,0,68665344,20839355.733,144228352,4075216896
2015-10-12T11:34:15+08:00,1678671325.9,0,68665344,20855739.733,144228352,4075216896
2015-10-12T11:34:30+08:00,1679680853.3,0,68665344,20883592.533,144228352,4075216896
2015-10-12T11:34:45+08:00,1666093602.1,0,68665344,20900795.733,144228352,4075216896
2015-10-12T11:35:00+08:00,1669323434.7,0,68665344,20924825.6,144228352,4075216896
2015-10-12T11:35:15+08:00,1650937309.9,0,68665344,20953224.533,144228352,4075216896
2015-10-12T11:35:30+08:00,1594216448,0,68665344,20967424,144191488,4075216896
2015-10-12T11:35:45+08:00,1676053981.9,0,68665344,20994184.533,144157081.6,4075216896
2015-10-12T11:36:00+08:00,1767040068.3,0,68665344,20999918.933,144154624,4075216896
2015-10-12T11:36:15+08:00,2331759138.1,0,68665344,21030775.467,144154624,4075216896
2015-10-12T11:36:30+08:00,2379478630.4,0,68668893.867,21040059.733,144154624,4075216896
2015-10-12T11:36:45+08:00,2387141973.3,0,68669440,21044974.933,144154624,4075216896
2015-10-12T11:37:00+08:00,2386744388.3,0,68669440,21055897.6,144154624,4075216896
2015-10-12T11:37:15+08:00,2385782647.5,0,68669440,21069004.8,144154624,4075216896
2015-10-12T11:37:30+08:00,2382407816.5,0,68676539.733,21084023.467,144154624,4075216896
2015-10-12T11:37:45+08:00,2377744384,0,68677632,21096857.6,144154624,4075216896
2015-10-12T11:38:00+08:00,2365399586.1,0,68677632,21125256.533,144154624,4075216896
2015-10-12T11:38:15+08:00,2370454596.3,0,68681454.933,21138636.8,144154624,4075216896
2015-10-12T11:38:30+08:00,2386964480,0,68681728,21143552,144154624,4075216896
2015-10-12T11:38:45+08:00,2386746845.9,0,68681728,21152563.2,144154624,4075216896
2015-10-12T11:39:00+08:00,2380857890.1,0,68681728,21177139.2,144154624,4075216896
2015-10-12T11:39:15+08:00,2380857890.1,0,68681728,21177139.2,144154624,4075216896
2015-10-12T11:39:30+08:00,2377809920,0,68681728,21209088,144154624,4075216896
2015-10-12T11:39:45+08:00,2387832832,0,68681728,21229568,144154624,4075216896
2015-10-12T11:40:00+08:00,2379894784,0,68681728,21245952,144154624,4075216896
2015-10-12T11:40:15+08:00,2384214698.7,0,68681728,21249774.933,144154624,4075216896
2015-10-12T11:40:30+08:00,2387122858.7,0,68681728,21265339.733,144154624,4075216896
2015-10-12T11:40:45+08:00,2390741538.1,0,68681728,21281723.733,144154624,4075216896
2015-10-12T11:41:00+08:00,2374609305.6,0,68681728,21301930.667,144154624,4075216896
2015-10-12T11:41:15+08:00,2375376896,0,68681728,21331968,144154624,4075216896
2015-10-12T11:41:30+08:00,2376024064,0,68685824,21348352,144154624,4075216896
2015-10-12T11:41:45+08:00,2366709760,0,68685824,21368832,144154624,4075216896
2015-10-12T11:42:00+08:00,2359054336,0,68685824,21372928,144154624,4075216896
2015-10-12T11:42:15+08:00,2336509952,0,68689920,21377024,144154624,4075216896
2015-10-12T11:42:30+08:00,2313845964.8,0,68696200.533,21412522.667,144154624,4075216896
2015-10-12T11:42:45+08:00,2313845964.8,0,68696200.533,21412522.667,144154624,4075216896
2015-10-12T11:43:00+08:00,2284986368,0,68698112,21434368,144154624,4075216896
2015-10-12T11:43:15+08:00,2264080384,0,68698112,21458944,144154624,4075216896
2015-10-12T11:43:30+08:00,2205151232,0,68698112,21479424,144154624,4075216896
2015-10-12T11:43:45+08:00,2173939712,0,68698112,21499904,144154624,4075216896
2015-10-12T11:44:00+08:00,2186639496.5,0,68698112,21522841.6,144154624,4075216896
2015-10-12T11:44:15+08:00,2159876232.5,0,68698112,21555063.467,144154624,4075216896
2015-10-12T11:44:30+08:00,2134954530.1,0,68698112,21580185.6,144154624,4075216896
2015-10-12T11:44:45+08:00,2144635289.6,0,68698112,21597115.733,144154624,4075216896
2015-10-12T11:45:00+08:00,2111897600,0,68698112,21621145.6,144154624,4075216896
2015-10-12T11:45:15+08:00,2106332228.3,0,68698112,21638075.733,144154624,4075216896
2015-10-12T11:45:30+08:00,2103009280,0,68698112,21642990.933,144154624,4075216896
2015-10-12T11:45:45+08:00,2110223701.3,0,68701934.933,21670024.533,144154624,4075216896
2015-10-12T11:46:00+08:00,2090799104,0,68702208,21684224,144154624,4075216896
2015-10-12T11:46:15+08:00,2077606707.2,0,68702208,21701154.133,144148343.47,4075216896
2015-10-12T11:46:30+08:00,2077606707.2,0,68702208,21701154.133,144148343.47,4075216896
2015-10-12T11:46:45+08:00,2073014272,0,68702208,21741568,144146432,4075216896
2015-10-12T11:47:00+08:00,2066882560,0,68702208,21770240,144146432,4075216896
2015-10-12T11:47:15+08:00,2063699968,0,68702208,21794816,144146432,4075216896
2015-10-12T11:47:30+08:00,2061185024,0,68702208,21811200,144146432,4075216896
2015-10-12T11:47:45+08:00,2057774967.5,0,68706030.933,21830314.667,144146432,4075216896
2015-10-12T11:48:00+08:00,2057428172.8,0,68706304,21854617.6,144142609.07,4075216896
2015-10-12T11:48:15+08:00,2051881369.6,0,68710126.933,21879193.6,144138513.07,4075216896
2015-10-12T11:48:30+08:00,2049097728,0,68710400,21889024,144138240,4075216896
2015-10-12T11:48:45+08:00,2044965137.1,0,68706577.067,21911961.6,144138240,4075216896
2015-10-12T11:49:00+08:00,2041049634.1,0,68706304,21944183.467,144138240,4075216896
2015-10-12T11:49:15+08:00,2039587635.2,0,68706304,21960567.467,144138240,4075216896
2015-10-12T11:49:30+08:00,2034910549.3,0,68706304,21993335.467,144138240,4075216896
2015-10-12T11:49:45+08:00,2031164347.7,0,68706304,22014634.667,144138240,4075216896
2015-10-12T11:50:00+08:00,2026924714.7,0,68706304,22031291.733,144138240,4075216896
2015-10-12T11:50:15+08:00,2017135547.7,0,68713949.867,22059144.533,144138240,4075216896
2015-10-12T11:50:30+08:00,1998465979.7,0,68722141.867,22072524.8,144138240,4075216896
2015-10-12T11:50:45+08:00,1988705484.8,0,68726510.933,22088635.733,144138240,4075216896
2015-10-12T11:51:00+08:00,1970958336,0,68722688,22106112,144138240,4075216896
2015-10-12T11:51:15+08:00,1950941457.1,0,68722688,22117580.8,144138240,4075216896
2015-10-12T11:51:30+08:00,1934055560.5,0,68722688,22141337.6,144138240,4075216896
2015-10-12T11:51:45+08:00,1914548224,0,68730880,22167552,144138240,4075216896
2015-10-12T11:52:00+08:00,1890385920,0,68730880,22192128,144138240,4075216896
2015-10-12T11:52:15+08:00,1875288064,0,68730880,22208512,144138240,4075216896
2015-10-12T11:52:30+08:00,1858149853.9,0,68730880,22235272.533,144138240,4075216896
2015-10-12T11:52:45+08:00,1833976627.2,0,68730880,22260121.6,144138240,4075216896
2015-10-12T11:53:00+08:00,1815310336,0,68730880,22286336,144138240,4075216896
2015-10-12T11:53:15+08:00,1803358208,0,68730880,22302720,144138240,4075216896
2015-10-12T11:53:30+08:00,1788481536,0,68730880,22319104,144138240,4075216896
2015-10-12T11:53:45+08:00,1777340416,0,68730880,22351872,144138240,4075216896
2015-10-12T11:54:00+08:00,1764745216,0,68730880,22372352,144138240,4075216896
2015-10-12T11:54:15+08:00,1757110818.1,0,68730880,22387643.733,144138240,4075216896
2015-10-12T11:54:30+08:00,1745884228.3,0,68734702.933,22407850.667,144138240,4075216896
2015-10-12T11:54:45+08:00,1734610944,0,68734976,22421504,144138240,4075216896
2015-10-12T11:55:00+08:00,1721410355.2,0,68734976,22436795.733,144138240,4075216896
2015-10-12T11:55:15+08:00,1716713335.5,0,68734976,22453179.733,144138240,4075216896
2015-10-12T11:55:30+08:00,1710924868.3,0,68734976,22477209.6,144138240,4075216896
2015-10-12T11:55:45+08:00,1722637789.9,0,68738798.933,22509431.467,144138240,4075216896
2015-10-12T11:56:00+08:00,1718827144.5,0,68739072,22534553.6,144138240,4075216896
2015-10-12T11:56:15+08:00,1932099584,0,68739072,22555306.667,144134417.07,4075216896
2015-10-12T11:56:30+08:00,2128900642.1,0,68739072,22575786.667,144134144,4075216896
2015-10-12T11:56:45+08:00,2135720755.2,0,68742894.933,22580974.933,144134144,4075216896
2015-10-12T11:57:00+08:00,2095120384,0,68743168,22605824,144134144,4075216896
2015-10-12T11:57:15+08:00,2088422604.8,0,68746990.933,22621115.733,144134144,4075216896
2015-10-12T11:57:30+08:00,2181484544,0,68747264,22646784,144134144,4075216896
2015-10-12T11:57:45+08:00,2182642892.8,0,68747264,22662075.733,144134144,4075216896
2015-10-12T11:58:00+08:00,2127316036.3,0,68747264,22693751.467,144134144,4075216896
2015-10-12T11:58:15+08:00,2096280371.2,0,68747264,22711227.733,144134144,4075216896
2015-10-12T11:58:30+08:00,2066438826.7,0,68747264,22723788.8,144134144,4075216896
2015-10-12T11:58:45+08:00,2106425070.9,0,68751086.933,22743722.667,144134144,4075216896
2015-10-12T11:59:00+08:00,2142725188.3,0,68751360,22760379.733,144134144,4075216896
2015-10-12T11:59:15+08:00,2174456354.1,0,68755182.933,22788232.533,144134144,4075216896
2015-10-12T11:59:30+08:00,2137018094.9,0,68755456,22811443.2,144134144,4075216896
2015-10-12T11:59:45+08:00,2175738675.2,0,68755456,22836019.2,144134144,4075216896
2015-10-12T12:00:00+08:00,2165556565.3,0,68755456,22842845.867,144134144,4075216896
2015-10-12T12:00:15+08:00,2307260142.9,0,68759005.867,22864691.2,144134144,4075216896
2015-10-12T12:00:30+08:00,2328681130.7,0,68759552,22883259.733,144134144,4075216896
2015-10-12T12:00:45+08:00,2356727534.9,0,68759552,22907289.6,144134144,4075216896
2015-10-12T12:01:00+08:00,2344482952.5,0,68759552,22931865.6,144134144,4075216896
2015-10-12T12:01:15+08:00,2355293115.7,0,68763374.933,22960264.533,144134144,4075216896
2015-10-12T12:01:30+08:00,2361925905.1,0,68763648,22985113.6,144134144,4075216896
2015-10-12T12:01:45+08:00,2361286656,0,68763648,23011328,144130048,4075216896
2015-10-12T12:02:00+08:00,2356510720,0,68763648,23019520,144130048,4075216896
2015-10-12T12:02:15+08:00,2366583057.1,0,68768017.067,23059387.733,144130048,4075216896
