Timestamp,User\g,Nice\g,System\g,Wait\g,Idle\g
2015-10-14T10:13:00+08:00,0.1,0,0.06,0.06,99.84
2015-10-14T10:13:15+08:00,0.06,0,0,0.04,99.9
2015-10-14T10:13:30+08:00,0.046666666667,0,0,0.053333333333,99.9
2015-10-14T10:13:45+08:00,0.06,0,0,0.04,99.86
2015-10-14T10:14:00+08:00,0,0,0,0.1,99.846666667
2015-10-14T10:14:15+08:00,0,0,0,0.1,99.9
2015-10-14T10:14:30+08:00,0.04,0,0,0.06,99.9
2015-10-14T10:14:45+08:00,0.1,0,0,0.04,99.86
2015-10-14T10:15:00+08:00,1.26,0,0.04,0.1,98.6
2015-10-14T10:15:15+08:00,1.8,0,0.06,0.1,98.04
2015-10-14T10:15:30+08:00,0.046666666667,0,0,0.053333333333,99.853333333
2015-10-14T10:15:45+08:00,0.1,0,0.04,0.04,99.8
2015-10-14T10:16:00+08:00,0.06,0,0.06,0.06,99.88
2015-10-14T10:16:15+08:00,0,0,0,0,99.96
2015-10-14T10:16:30+08:00,0.04,0,0,0.04,99.9
2015-10-14T10:16:45+08:00,0.1,0,0,0.1,99.866666667
2015-10-14T10:17:00+08:00,0.066666666667,0,0,0.1,99.833333333
2015-10-14T10:17:15+08:00,0.033333333333,0,0,0.1,99.9
2015-10-14T10:17:30+08:00,0.066666666667,0,0,0.1,99.9
2015-10-14T10:17:45+08:00,0,0,0,0.066666666667,99.9
2015-10-14T10:18:00+08:00,0,0,0,0.026666666667,99.9
2015-10-14T10:18:15+08:00,0.026666666667,0,0.026666666667,0.1,99.873333333
2015-10-14T10:18:30+08:00,0.073333333333,0,0.073333333333,0.073333333333,99.853333333
2015-10-14T10:18:45+08:00,0.026666666667,0,0,0.026666666667,99.946666667
2015-10-14T10:19:00+08:00,0.1,0,0,0.066666666667,99.833333333
2015-10-14T10:19:15+08:00,0.13333333333,0,0,0.033333333333,99.866666667
2015-10-14T10:19:30+08:00,0.13333333333,0,0,0.066666666667,99.833333333
2015-10-14T10:19:45+08:00,0,0,0.04,0.04,99.9
2015-10-14T10:20:00+08:00,0,0,0.1,0.06,99.9
2015-10-14T10:20:15+08:00,0,0,0.06,0.04,99.9
2015-10-14T10:20:30+08:00,0.04,0,0,0.06,99.9
2015-10-14T10:20:45+08:00,0.24,0,0,0.046666666667,99.713333333
2015-10-14T10:21:00+08:00,0.21333333333,0,0,0.1,99.686666667
2015-10-14T10:21:15+08:00,0,0,0,0.053333333333,99.9
2015-10-14T10:21:30+08:00,0,0,0,0.04,99.9
2015-10-14T10:21:45+08:00,0.04,0,0,0.06,99.9
2015-10-14T10:22:00+08:00,0.1,0,0,0.04,99.86
2015-10-14T10:22:15+08:00,0.06,0,0,0.1,99.84
2015-10-14T10:22:30+08:00,0,0,0,0.06,99.94
2015-10-14T10:22:45+08:00,0,0,0,0.033333333333,99.966666667
2015-10-14T10:23:00+08:00,0,0,0,0.1,99.9
2015-10-14T10:23:15+08:00,0,0,0,0.1,99.9
2015-10-14T10:23:30+08:00,0,0,0,0.1,99.9
2015-10-14T10:23:45+08:00,0.026666666667,0,0,0.1,99.9
2015-10-14T10:24:00+08:00,0.1,0,0.026666666667,0.073333333333,99.9
2015-10-14T10:24:15+08:00,0.073333333333,0,0.073333333333,0.026666666667,99.9
2015-10-14T10:24:30+08:00,0,0,0,0.066666666667,99.9
2015-10-14T10:24:45+08:00,0,0,0,0.026666666667,99.9
