Timestamp,User\g,Nice\g,System\g,Wait\g,Idle\g
2015-10-12T11:32:15+08:00,21.706666667,0,6.94,0.28,69.28
2015-10-12T11:32:30+08:00,21.333333333,0,6.9933333333,0.76666666667,69.2
2015-10-12T11:32:45+08:00,21.906666667,0,8.04,0.45333333333,67.553333333
2015-10-12T11:33:00+08:00,20.6,0,7.5466666667,0.12,69.913333333
2015-10-12T11:33:15+08:00,18.633333333,0,6.66,0.56666666667,72.713333333
2015-10-12T11:33:30+08:00,21.206666667,0,7.0666666667,0.41333333333,69.82
2015-10-12T11:33:45+08:00,19.533333333,0,7.4733333333,0.86666666667,70.44
2015-10-12T11:34:00+08:00,19.773333333,0,6.1,0.52666666667,72.086666667
2015-10-12T11:34:15+08:00,19.053333333,0,6.1866666667,0.5,72.666666667
2015-10-12T11:34:30+08:00,17.693333333,0,6.5733333333,0.12666666667,74.286666667
2015-10-12T11:34:45+08:00,18.813333333,0,6.2266666667,0.0066666666667,73.466666667
2015-10-12T11:35:00+08:00,18.526666667,0,5.92,0.18666666667,73.773333333
2015-10-12T11:35:15+08:00,17.94,0,5.9,0.57333333333,74.173333333
2015-10-12T11:35:30+08:00,18.2,0,5.9,0.4,73.9
2015-10-12T11:35:45+08:00,18.76,0,6.6466666667,0.4,72.78
2015-10-12T11:36:00+08:00,18.146666667,0,7.0733333333,0.12,72.886666667
2015-10-12T11:36:15+08:00,55.246666667,0,22.313333333,0.0066666666667,16.9
2015-10-12T11:36:30+08:00,58.246666667,0,21.493333333,0,15.066666667
2015-10-12T11:36:45+08:00,57.366666667,0,20.266666667,0,16.8
2015-10-12T11:37:00+08:00,50.28,0,19.68,0,25.22
2015-10-12T11:37:15+08:00,51.813333333,0,18.573333333,0,24.633333333
2015-10-12T11:37:30+08:00,54.86,0,20.146666667,0.086666666667,19.993333333
2015-10-12T11:37:45+08:00,58.593333333,0,20.486666667,0.1,15.486666667
2015-10-12T11:38:00+08:00,50.98,0,18.166666667,0.0066666666667,26.473333333
2015-10-12T11:38:15+08:00,58.333333333,0,19.213333333,0.093333333333,16.94
2015-10-12T11:38:30+08:00,58.9,0,19.3,0.1,16.2
2015-10-12T11:38:45+08:00,53.346666667,0,19.36,0.033333333333,21.626666667
2015-10-12T11:39:00+08:00,54.013333333,0,20.24,0.23333333333,20.226666667
2015-10-12T11:39:15+08:00,54.013333333,0,20.24,0.23333333333,20.226666667
2015-10-12T11:39:30+08:00,59.2,0,19.1,0.1,16.5
2015-10-12T11:39:45+08:00,55.2,0,20.2,0.1,19
2015-10-12T11:40:00+08:00,57.3,0,21.3,0.2,15.7
2015-10-12T11:40:15+08:00,55.993333333,0,20.086666667,0.2,17.753333333
2015-10-12T11:40:30+08:00,56.18,0,20.093333333,0.013333333333,17.9
2015-10-12T11:40:45+08:00,53.96,0,19.82,0,20.7
2015-10-12T11:41:00+08:00,47.173333333,0,18.96,0.46666666667,28.366666667
2015-10-12T11:41:15+08:00,49,0,18.5,0.2,27.7
2015-10-12T11:41:30+08:00,41.3,0,16.5,0.2,38
2015-10-12T11:41:45+08:00,47.4,0,16.3,0.6,31.1
2015-10-12T11:42:00+08:00,42.1,0,15.6,0.3,38.5
2015-10-12T11:42:15+08:00,42.3,0,16.8,0.3,36.7
2015-10-12T11:42:30+08:00,42.613333333,0,15.813333333,0.15333333333,37.526666667
2015-10-12T11:42:45+08:00,42.613333333,0,15.813333333,0.15333333333,37.526666667
2015-10-12T11:43:00+08:00,28.7,0,10.3,0.6,57.6
2015-10-12T11:43:15+08:00,37.2,0,13.6,0.2,45.3
2015-10-12T11:43:30+08:00,37.9,0,12.9,0.6,45.1
2015-10-12T11:43:45+08:00,36,0,13.1,0.3,47.4
2015-10-12T11:44:00+08:00,34.04,0,12.26,0.11333333333,50.386666667
2015-10-12T11:44:15+08:00,29.793333333,0,10.146666667,0.47333333333,56.666666667
2015-10-12T11:44:30+08:00,29.126666667,0,10.186666667,0.40666666667,57.846666667
2015-10-12T11:44:45+08:00,24.9,0,8.4266666667,0.12,64.806666667
2015-10-12T11:45:00+08:00,28.146666667,0,9.7,0.38,59.513333333
2015-10-12T11:45:15+08:00,29.24,0,10.08,0.77333333333,57.14
2015-10-12T11:45:30+08:00,23.326666667,0,9.82,0.8,63.813333333
2015-10-12T11:45:45+08:00,24.86,0,8.2133333333,8.08,56.74
2015-10-12T11:46:00+08:00,30,0,10.5,0.2,56.5
2015-10-12T11:46:15+08:00,5.0666666667,0,2.1866666667,1.5266666667,90.966666667
2015-10-12T11:46:30+08:00,5.0666666667,0,2.1866666667,1.5266666667,90.966666667
2015-10-12T11:46:45+08:00,4.2,0,1.7,5.1,88.9
2015-10-12T11:47:00+08:00,4.8,0,1.6,5.2,88.1
2015-10-12T11:47:15+08:00,6.2,0,2,0.2,91.3
2015-10-12T11:47:30+08:00,3.7,0,1.3,6.6,88.1
2015-10-12T11:47:45+08:00,4.4466666667,0,1.86,5.2933333333,88.193333333
2015-10-12T11:48:00+08:00,5.2466666667,0,2.5533333333,0.72,91.186666667
2015-10-12T11:48:15+08:00,5.7666666667,0,2.32,0.12,91.4
2015-10-12T11:48:30+08:00,4.5,0,1.4,1.7,92.2
2015-10-12T11:48:45+08:00,3.66,0,1.5866666667,9.1666666667,85.293333333
2015-10-12T11:49:00+08:00,4.3466666667,0,1.32,5.8733333333,88.066666667
2015-10-12T11:49:15+08:00,5.8733333333,0,2.1666666667,1.3533333333,90.206666667
2015-10-12T11:49:30+08:00,5.3533333333,0,1.8333333333,0.42,92.086666667
2015-10-12T11:49:45+08:00,3.5266666667,0,1.24,0.21333333333,94.72
2015-10-12T11:50:00+08:00,4.8933333333,0,1.6666666667,5.6133333333,87.526666667
2015-10-12T11:50:15+08:00,7.6133333333,0,2.82,8.6133333333,80.28
2015-10-12T11:50:30+08:00,6.12,0,2.1533333333,2.4533333333,88.853333333
2015-10-12T11:50:45+08:00,6.28,0,2.38,3.3066666667,87.633333333
2015-10-12T11:51:00+08:00,7.8,0,2.7,8.9,80
2015-10-12T11:51:15+08:00,7.1466666667,0,2.7,9.0866666667,80.653333333
2015-10-12T11:51:30+08:00,5.6066666667,0,1.86,0.7,91.433333333
2015-10-12T11:51:45+08:00,6.4,0,2.7,0.2,90.5
2015-10-12T11:52:00+08:00,7,0,2.1,0.1,90.4
2015-10-12T11:52:15+08:00,6.3,0,2.5,0.2,90.4
2015-10-12T11:52:30+08:00,6.4866666667,0,2.6866666667,0.2,90.12
2015-10-12T11:52:45+08:00,6.8733333333,0,2.14,0.10666666667,90.38
2015-10-12T11:53:00+08:00,6.9,0,2.3,0.2,90.1
2015-10-12T11:53:15+08:00,6.3,0,2,0.1,91
2015-10-12T11:53:30+08:00,5.8,0,1.7,0,92.3
2015-10-12T11:53:45+08:00,6.1,0,2.4,0.2,90.8
2015-10-12T11:54:00+08:00,6.5,0,2,0.2,91
2015-10-12T11:54:15+08:00,6.0333333333,0,1.6266666667,0.10666666667,91.746666667
2015-10-12T11:54:30+08:00,7.12,0,2.6266666667,0.1,89.653333333
2015-10-12T11:54:45+08:00,7.2,0,2.7,0.1,89.5
2015-10-12T11:55:00+08:00,6.5466666667,0,2.2333333333,0.19333333333,90.526666667
2015-10-12T11:55:15+08:00,6.0333333333,0,2.2,0.2,91.16
2015-10-12T11:55:30+08:00,6.7466666667,0,2.1066666667,0.2,90.546666667
2015-10-12T11:55:45+08:00,6.3333333333,0,2.1933333333,0.10666666667,90.966666667
2015-10-12T11:56:00+08:00,5.46,0,2.2,0.19333333333,91.653333333
2015-10-12T11:56:15+08:00,26.026666667,0,8.92,0.10666666667,62.393333333
2015-10-12T11:56:30+08:00,27.5,0,9.4,0.1,60.3
2015-10-12T11:56:45+08:00,28.9,0,9.4,0.1,58.806666667
2015-10-12T11:57:00+08:00,31.1,0,11.4,0.2,54.5
2015-10-12T11:57:15+08:00,22.513333333,0,8.04,0.013333333333,67.286666667
2015-10-12T11:57:30+08:00,28.1,0,9.9,0,59.6
2015-10-12T11:57:45+08:00,30.62,0,10.74,0.18666666667,55.213333333
2015-10-12T11:58:00+08:00,31.36,0,10.333333333,0.2,55.366666667
2015-10-12T11:58:15+08:00,29.813333333,0,10.113333333,0.10666666667,57.173333333
2015-10-12T11:58:30+08:00,28.113333333,0,9.54,0.0066666666667,59.633333333
2015-10-12T11:58:45+08:00,27.813333333,0,8.0066666667,0.093333333333,61.666666667
2015-10-12T11:59:00+08:00,28.733333333,0,10.606666667,0.1,58.066666667
2015-10-12T11:59:15+08:00,34.96,0,11.36,0.0066666666667,50.8
2015-10-12T11:59:30+08:00,35.14,0,12.006666667,0.086666666667,49.52
2015-10-12T11:59:45+08:00,35.013333333,0,11.666666667,0.1,50.006666667
2015-10-12T12:00:00+08:00,36.126666667,0,12.9,0.18666666667,47.586666667
2015-10-12T12:00:15+08:00,51.466666667,0,18.386666667,0.026666666667,25.273333333
2015-10-12T12:00:30+08:00,47.08,0,17.8,0,30.58
2015-10-12T12:00:45+08:00,48.746666667,0,16.953333333,0,29.986666667
2015-10-12T12:01:00+08:00,51.513333333,0,18.206666667,0,25.42
2015-10-12T12:01:15+08:00,48.246666667,0,17.46,0.18666666667,29.58
2015-10-12T12:01:30+08:00,50.706666667,0,18.333333333,0.013333333333,25.513333333
2015-10-12T12:01:45+08:00,47.5,0,15.9,0.2,32.2
2015-10-12T12:02:00+08:00,49.9,0,17.2,0,28.5
2015-10-12T12:02:15+08:00,50.106666667,0,17.38,0.14666666667,27.806666667
2015-10-12T12:02:30+08:00,50.106666667,0,17.38,0.14666666667,27.806666667
2015-10-12T12:02:45+08:00,48.7,0,16.4,0.1,30.6
2015-10-12T12:03:00+08:00,43.8,0,15.2,0.1,36.5
2015-10-12T12:03:15+08:00,44.5,0,14.9,0.3,37.1
2015-10-12T12:03:30+08:00,45.2,0,15.6,0.1,35.4
2015-10-12T12:03:45+08:00,43.68,0,16.08,0,36.04
2015-10-12T12:04:00+08:00,44.38,0,15.653333333,0.02,35.786666667
2015-10-12T12:04:15+08:00,38.78,0,13.64,0.26,43.72
2015-10-12T12:04:30+08:00,40.32,0,13.88,0.013333333333,42.22
2015-10-12T12:04:45+08:00,36.68,0,13.66,0.18666666667,46.313333333
2015-10-12T12:05:00+08:00,39.653333333,0,14.126666667,0.04,42.273333333
2015-10-12T12:05:15+08:00,35.52,0,12.12,0.24,48.74
2015-10-12T12:05:30+08:00,43.1,0,14,0,39.24
2015-10-12T12:05:45+08:00,40.953333333,0,14.826666667,0.013333333333,40.653333333
2015-10-12T12:06:00+08:00,35.12,0,13.16,0.12,48.24
2015-10-12T12:06:15+08:00,15.613333333,0,5.6666666667,0.2,77.266666667
2015-10-12T12:06:30+08:00,15.28,0,4.8,0.2,78.18
2015-10-12T12:06:45+08:00,14.4,0,5,0.2,79.08
2015-10-12T12:07:00+08:00,17.373333333,0,5.84,0.22666666667,75.133333333
2015-10-12T12:07:15+08:00,15.826666667,0,6.04,0.38,76.173333333
2015-10-12T12:07:30+08:00,15.333333333,0,5.3866666667,0.11333333333,77.773333333
2015-10-12T12:07:45+08:00,18.306666667,0,6.3466666667,0.18666666667,73.266666667
2015-10-12T12:08:00+08:00,15.013333333,0,4.72,0.1,78.973333333
2015-10-12T12:08:15+08:00,13.946666667,0,5.04,0.11333333333,79.773333333
2015-10-12T12:08:30+08:00,14.893333333,0,5.28,0.19333333333,78.333333333
2015-10-12T12:08:45+08:00,15.76,0,5.8,0.1,77.04
2015-10-12T12:09:00+08:00,15.76,0,5.8,0.1,77.04
2015-10-12T12:09:15+08:00,13.7,0,4.9,0.3,80
2015-10-12T12:09:30+08:00,16.286666667,0,5.84,0.19333333333,76.186666667
2015-10-12T12:09:45+08:00,17.18,0,5.8533333333,0.15333333333,75.253333333
2015-10-12T12:10:00+08:00,17.18,0,5.8533333333,0.15333333333,75.253333333
2015-10-12T12:10:15+08:00,14.4,0,4.3,0.1,80.3
2015-10-12T12:10:30+08:00,15.9,0,4.6,0.2,78.1
2015-10-12T12:10:45+08:00,16.3,0,5.4,0.1,77
2015-10-12T12:11:00+08:00,16.9,0,5.8,0.2,75.6
2015-10-12T12:11:15+08:00,14.1,0,4.9,0.3,79.5
2015-10-12T12:11:30+08:00,16.9,0,6.1,0.2,75.5
2015-10-12T12:11:45+08:00,16.9,0,5.5,0.2,75.9
2015-10-12T12:12:00+08:00,13.913333333,0,4.8466666667,0.10666666667,80.006666667
2015-10-12T12:12:15+08:00,18.293333333,0,7.3133333333,0.1,72.673333333
2015-10-12T12:12:30+08:00,14.493333333,0,5.1866666667,0.1,78.866666667
2015-10-12T12:12:45+08:00,17.613333333,0,6.2733333333,0.1,74.713333333
2015-10-12T12:13:00+08:00,14.646666667,0,5.6333333333,0.1,78.32
2015-10-12T12:13:15+08:00,12.973333333,0,5.24,0.18666666667,80.386666667
2015-10-12T12:13:30+08:00,19.82,0,6.24,0.2,72.193333333
2015-10-12T12:13:45+08:00,15.18,0,5.1866666667,0.46,77.92
2015-10-12T12:14:00+08:00,14.673333333,0,5.84,0.22,77.786666667
2015-10-12T12:14:15+08:00,16.94,0,5.8066666667,0.38666666667,75.46
2015-10-12T12:14:30+08:00,14.933333333,0,4.8466666667,0.4,78.68
2015-10-12T12:14:45+08:00,15.4,0,4.86,0.24,78.08
