Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
2015-10-17T08:01:00+08:00,1572093132.8,0,395340526.93,143765504,6881280,4075216896
2015-10-17T08:02:00+08:00,1571898094.9,0,395345442.13,143765504,6881280,4075216896
2015-10-17T08:03:00+08:00,1572620834.1,0,395351654.4,143765504,6881280,4075216896
2015-10-17T08:04:00+08:00,1575401881.6,0,395364078.93,143765504,6881280,4075216896
2015-10-17T08:05:00+08:00,1575411712,0,395371383.47,143765504,6881280,4075216896
2015-10-17T08:06:00+08:00,1065211699.2,0,385717316.27,143765504,6881280,4075216896
2015-10-17T08:07:00+08:00,588028586.67,0,376578048,143765504,6881280,4075216896
2015-10-17T08:08:00+08:00,587786240,0,376578048,143765504,6881280,4075216896
2015-10-17T08:09:00+08:00,587780164.27,0,376578048,143765504,6881280,4075216896
2015-10-17T08:10:00+08:00,874668578.13,0,394662297.6,143765504,6881280,4075216896
2015-10-17T08:11:00+08:00,592944401.07,0,380223965.87,143765504,6881280,4075216896
2015-10-17T08:12:00+08:00,892774195.2,0,395248776.53,143765504,6881280,4075216896
2015-10-17T08:13:00+08:00,827107942.4,0,392503910.4,143765504,6881280,4075216896
2015-10-17T08:14:00+08:00,827954926.93,0,395409681.07,143765504,6881280,4075216896
2015-10-17T08:15:00+08:00,810804838.4,0,391140556.8,143765504,6881280,4075216896
2015-10-17T08:16:00+08:00,894709350.4,0,395554952.53,143767415.47,6881280,4075216896
2015-10-17T08:17:00+08:00,932448392.53,0,395677422.93,143769600,6881280,4075216896
2015-10-17T08:18:00+08:00,934641254.4,0,395677696,143773491.2,6881280,4075216896
2015-10-17T08:19:00+08:00,928149913.6,0,395681587.2,143773696,6881280,4075216896
2015-10-17T08:20:00+08:00,907416234.67,0,395681792,143773696,6881280,4075216896
2015-10-17T08:21:00+08:00,752667443.2,0,395690188.8,143773696,6881280,4075216896
2015-10-17T08:22:00+08:00,695535138.13,0,395641719.47,143773696,6881280,4075216896
2015-10-17T08:23:00+08:00,802043630.93,0,395802555.73,143773696,6881280,4075216896
2015-10-17T08:24:00+08:00,887696179.2,0,396094668.8,143773696,6881280,4075216896
2015-10-17T08:25:00+08:00,995966634.67,0,396777062.4,143777245.87,6881280,4075216896
2015-10-17T08:26:00+08:00,736752640,0,396849561.6,143781888,6881280,4075216896
2015-10-17T08:27:00+08:00,894035353.6,0,396871475.2,143781888,6881280,4075216896
2015-10-17T08:28:00+08:00,947192695.47,0,396988006.4,143785847.47,6881280,4075216896
2015-10-17T08:29:00+08:00,952323754.67,0,396992375.47,143785984,6881280,4075216896
2015-10-17T08:30:00+08:00,934747955.2,0,396992512,143785984,6881280,4075216896
2015-10-17T08:31:00+08:00,668177885.87,0,382552268.8,143787827.2,6881280,4075216896
2015-10-17T08:32:00+08:00,934033134.93,0,396946773.33,143790080,6881280,4075216896
2015-10-17T08:33:00+08:00,976588458.67,0,397058321.07,143791923.2,6881280,4075216896
2015-10-17T08:34:00+08:00,972610628.27,0,397063099.73,143794176,6881280,4075216896
2015-10-17T08:35:00+08:00,955596253.87,0,397062212.27,143794176,6881280,4075216896
2015-10-17T08:36:00+08:00,926592136.53,0,397066240,143794176,6881280,4075216896
2015-10-17T08:37:00+08:00,1046957875.2,0,397074295.47,143801275.73,6881280,4075216896
2015-10-17T08:38:00+08:00,1063062459.7,0,397078391.47,143802368,6881280,4075216896
2015-10-17T08:39:00+08:00,1069374805.3,0,397078528,143802368,6881280,4075216896
2015-10-17T08:40:00+08:00,1075228945.1,0,397082487.47,143802368,6881280,4075216896
2015-10-17T08:41:00+08:00,1082532795.7,0,397082624,143802368,6881280,4075216896
2015-10-17T08:42:00+08:00,1112171724.8,0,397086583.47,143802368,6881280,4075216896
2015-10-17T08:43:00+08:00,1146977894.4,0,397086720,143802368,6881280,4075216896
2015-10-17T08:44:00+08:00,1158517145.6,0,397090611.2,143802368,6881280,4075216896
2015-10-17T08:45:00+08:00,1166398327.5,0,397090816,143802368,6881280,4075216896
2015-10-17T08:46:00+08:00,1177678779.7,0,397094775.47,143802368,6881280,4075216896
2015-10-17T08:47:00+08:00,1193706973.9,0,397094912,143802368,6881280,4075216896
2015-10-17T08:48:00+08:00,1204552157.9,0,397098803.2,143802368,6881280,4075216896
2015-10-17T08:49:00+08:00,1208229888,0,397102899.2,143802368,6881280,4075216896
2015-10-17T08:50:00+08:00,1216956006.4,0,397103104,143802368,6881280,4075216896
2015-10-17T08:51:00+08:00,1227346944,0,397108906.67,143802368,6881280,4075216896
2015-10-17T08:52:00+08:00,1235675545.6,0,397111296,143802368,6881280,4075216896
2015-10-17T08:53:00+08:00,1241943244.8,0,397115118.93,143804074.67,6881280,4075216896
2015-10-17T08:54:00+08:00,1243353088,0,397115392,143806464,6881280,4075216896
2015-10-17T08:55:00+08:00,1255057203.2,0,397119761.07,143806464,6881280,4075216896
2015-10-17T08:56:00+08:00,1263193497.6,0,397125222.4,143808102.4,6881280,4075216896
2015-10-17T08:57:00+08:00,1277172872.5,0,397127680,143810560,6881280,4075216896
2015-10-17T08:58:00+08:00,1282460262.4,0,397129250.13,143810560,6881280,4075216896
2015-10-17T08:59:00+08:00,1282810129.1,0,397131776,143810560,6881280,4075216896
2015-10-17T09:00:00+08:00,1292363844.3,0,397135394.13,143810560,6881280,4075216896
2015-10-17T09:01:00+08:00,1300903526.4,0,397135872,143810560,6881280,4075216896
2015-10-17T09:02:00+08:00,1302683101.9,0,397142084.27,143810560,6881280,4075216896
2015-10-17T09:03:00+08:00,1309402521.6,0,397144064,143813222.4,6881280,4075216896
2015-10-17T09:04:00+08:00,1323846041.6,0,397147818.67,143814656,6881280,4075216896
2015-10-17T09:05:00+08:00,1325099554.1,0,397148160,143815202.13,6881280,4075216896
2015-10-17T09:06:00+08:00,1332222429.9,0,397151709.87,143818752,6881280,4075216896
2015-10-17T09:07:00+08:00,1344591257.6,0,397152256,143818752,6881280,4075216896
2015-10-17T09:08:00+08:00,1344283238.4,0,397156010.67,143818752,6881280,4075216896
2015-10-17T09:09:00+08:00,1350479667.2,0,397156352,143818752,6881280,4075216896
2015-10-17T09:10:00+08:00,1364159829.3,0,397162769.07,143818752,6881280,4075216896
2015-10-17T09:11:00+08:00,1367680750.9,0,397167206.4,143818752,6881280,4075216896
2015-10-17T09:12:00+08:00,1376311227.7,0,397171234.13,143819298.13,6881280,4075216896
2015-10-17T09:13:00+08:00,1388267315.2,0,397174442.67,143822848,6881280,4075216896
2015-10-17T09:14:00+08:00,1392285559.5,0,397178538.67,143822848,6881280,4075216896
2015-10-17T09:15:00+08:00,1398027537.1,0,397181952,143825442.13,6881280,4075216896
2015-10-17T09:16:00+08:00,1400859443.2,0,397181815.47,143834862.93,6881280,4075216896
2015-10-17T09:17:00+08:00,1407419255.5,0,397185024,143837934.93,6881280,4075216896
2015-10-17T09:18:00+08:00,1410390425.6,0,397186798.93,143839232,6881280,4075216896
2015-10-17T09:19:00+08:00,1419688618.7,0,397189120,143839232,6881280,4075216896
2015-10-17T09:20:00+08:00,1431526741.3,0,397190826.67,143839232,6881280,4075216896
2015-10-17T09:21:00+08:00,1431364608,0,397193216,143839232,6881280,4075216896
2015-10-17T09:22:00+08:00,1439060241.1,0,397199974.4,143839232,6881280,4075216896
2015-10-17T09:23:00+08:00,1446545954.1,0,397201408,143839232,6881280,4075216896
2015-10-17T09:24:00+08:00,1458158523.7,0,397208234.67,143839232,6881280,4075216896
2015-10-17T09:25:00+08:00,1458074282.7,0,397209600,143839232,6881280,4075216896
2015-10-17T09:26:00+08:00,1458695714.1,0,397212262.4,143839914.67,6881280,4075216896
2015-10-17T09:27:00+08:00,1467048072.5,0,397213696,143847082.67,6881280,4075216896
2015-10-17T09:28:00+08:00,1470064981.3,0,397217450.67,143847424,6881280,4075216896
2015-10-17T09:29:00+08:00,1482542080,0,397217792,143849130.67,6881280,4075216896
2015-10-17T09:30:00+08:00,1485445939.2,0,397220659.2,143855138.13,6881280,4075216896
2015-10-17T09:31:00+08:00,1489569518.9,0,397225437.87,143859712,6881280,4075216896
2015-10-17T09:32:00+08:00,1122861397.3,0,384692565.33,143861418.67,6881280,4075216896
2015-10-17T09:33:00+08:00,868830139.73,0,395274581.33,143863808,6881280,4075216896
2015-10-17T09:34:00+08:00,958667161.6,0,397292339.2,143863808,6881280,4075216896
2015-10-17T09:35:00+08:00,971546487.47,0,397295616,143863808,6881280,4075216896
2015-10-17T09:36:00+08:00,951063620.27,0,397299234.13,143863808,6881280,4075216896
2015-10-17T09:37:00+08:00,923229730.13,0,397299712,143863808,6881280,4075216896
2015-10-17T09:38:00+08:00,897455718.4,0,397303330.13,143863808,6881280,4075216896
2015-10-17T09:39:00+08:00,1021327018.7,0,397310907.73,143863808,6881280,4075216896
2015-10-17T09:40:00+08:00,1054497655.5,0,397315618.13,143863808,6881280,4075216896
2015-10-17T09:41:00+08:00,1058835182.9,0,397316096,143863808,6881280,4075216896
2015-10-17T09:42:00+08:00,1065486540.8,0,397318690.13,143863808,6881280,4075216896
2015-10-17T09:43:00+08:00,1073866615.5,0,397322717.87,143863808,6881280,4075216896
2015-10-17T09:44:00+08:00,1111198105.6,0,397324288,143863808,6881280,4075216896
2015-10-17T09:45:00+08:00,1144371200,0,397326745.6,143863808,6881280,4075216896
2015-10-17T09:46:00+08:00,1156867891.2,0,397328384,143863808,6881280,4075216896
2015-10-17T09:47:00+08:00,1171683532.8,0,397330841.6,143863808,6881280,4075216896
2015-10-17T09:48:00+08:00,1181104742.4,0,397332480,143863808,6881280,4075216896
2015-10-17T09:49:00+08:00,1196263424,0,397334869.33,143863808,6881280,4075216896
2015-10-17T09:50:00+08:00,1212756718.9,0,397336576,143867221.33,6881280,4075216896
2015-10-17T09:51:00+08:00,1223780761.6,0,397339852.8,143867904,6881280,4075216896
2015-10-17T09:52:00+08:00,1235425211.7,0,397340672,143867904,6881280,4075216896
2015-10-17T09:53:00+08:00,1247968392.5,0,397343948.8,143867904,6881280,4075216896
2015-10-17T09:54:00+08:00,1261093478.4,0,397348113.07,143867904,6881280,4075216896
2015-10-17T09:55:00+08:00,1272635801.6,0,397352209.07,143867904,6881280,4075216896
2015-10-17T09:56:00+08:00,1280864256,0,397352960,143867904,6881280,4075216896
2015-10-17T09:57:00+08:00,1292857412.3,0,397356305.07,143867904,6881280,4075216896
2015-10-17T09:58:00+08:00,1301505092.3,0,397359377.07,143867904,6881280,4075216896
2015-10-17T09:59:00+08:00,1307875396.3,0,397365248,143867904,6881280,4075216896
2015-10-17T10:00:00+08:00,1316227276.8,0,397365248,143867904,6881280,4075216896
2015-10-17T10:01:00+08:00,1329709329.1,0,397369275.73,143867904,6881280,4075216896
2015-10-17T10:02:00+08:00,1341400405.3,0,397371323.73,143867904,6881280,4075216896
2015-10-17T10:03:00+08:00,1346256281.6,0,397373440,143867904,6881280,4075216896
2015-10-17T10:04:00+08:00,1354721416.5,0,397376512,143867904,6881280,4075216896
2015-10-17T10:05:00+08:00,1369970346.7,0,397379584,143867904,6881280,4075216896
2015-10-17T10:06:00+08:00,1383393689.6,0,397386820.27,143867904,6881280,4075216896
2015-10-17T10:07:00+08:00,1385635157.3,0,397385728,143867904,6881280,4075216896
2015-10-17T10:08:00+08:00,1395075618.1,0,397389755.73,143869883.73,6881280,4075216896
2015-10-17T10:09:00+08:00,1399551180.8,0,397390370.13,143876096,6881280,4075216896
2015-10-17T10:10:00+08:00,1410911163.7,0,397393442.13,143876096,6881280,4075216896
2015-10-17T10:11:00+08:00,1424160358.4,0,397396036.27,143876096,6881280,4075216896
2015-10-17T10:12:00+08:00,1425720320,0,397398016,143876096,6881280,4075216896
2015-10-17T10:13:00+08:00,1433816678.4,0,397400200.53,143876096,6881280,4075216896
2015-10-17T10:14:00+08:00,1446403891.2,0,397405252.27,143876096,6881280,4075216896
2015-10-17T10:15:00+08:00,1455916305.1,0,397409416.53,143876096,6881280,4075216896
2015-10-17T10:16:00+08:00,1458600755.2,0,397414400,143876096,6881280,4075216896
2015-10-17T10:17:00+08:00,1466825113.6,0,397418496,143876096,6881280,4075216896
2015-10-17T10:18:00+08:00,1473695744,0,397418496,143876096,6881280,4075216896
2015-10-17T10:19:00+08:00,1484471227.7,0,397422592,143876096,6881280,4075216896
2015-10-17T10:20:00+08:00,1491461324.8,0,397422592,143876096,6881280,4075216896
2015-10-17T10:21:00+08:00,1492757230.9,0,397426688,143876096,6881280,4075216896
2015-10-17T10:22:00+08:00,1503660373.3,0,397426688,143876096,6881280,4075216896
2015-10-17T10:23:00+08:00,1515259972.3,0,397430715.73,143876096,6881280,4075216896
2015-10-17T10:24:00+08:00,1516832085.3,0,397433856,143876096,6881280,4075216896
2015-10-17T10:25:00+08:00,1531524300.8,0,397434880,143876096,6881280,4075216896
2015-10-17T10:26:00+08:00,1536926856.5,0,397442525.87,143876096,6881280,4075216896
2015-10-17T10:27:00+08:00,1544308531.2,0,397443072,143876096,6881280,4075216896
2015-10-17T10:28:00+08:00,1547838941.9,0,397449079.47,143880055.47,6881280,4075216896
2015-10-17T10:29:00+08:00,1555612740.3,0,397454199.47,143881079.47,6881280,4075216896
2015-10-17T10:30:00+08:00,1555760878.9,0,397456452.27,143884288,6881280,4075216896
2015-10-17T10:31:00+08:00,1561151488,0,397458295.47,143884288,6881280,4075216896
2015-10-17T10:32:00+08:00,1568593032.5,0,397459456,143884288,6881280,4075216896
2015-10-17T10:33:00+08:00,1131770880,0,389005926.4,143884288,6881280,4075216896
2015-10-17T10:34:00+08:00,809885696,0,391809843.2,143884288,6881280,4075216896
2015-10-17T10:35:00+08:00,947121971.2,0,397741533.87,143884288,6881280,4075216896
2015-10-17T10:36:00+08:00,963123882.67,0,397788842.67,143888042.67,6881280,4075216896
2015-10-17T10:37:00+08:00,943166464,0,397791232,143888384,6881280,4075216896
2015-10-17T10:38:00+08:00,918179908.27,0,397793894.4,143890022.4,6881280,4075216896
2015-10-17T10:39:00+08:00,897719910.4,0,397795942.4,143892480,6881280,4075216896
2015-10-17T10:40:00+08:00,1046752665.6,0,397804817.07,143892480,6881280,4075216896
