Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
2015-10-14T11:24:15+08:00,1730433570.1,0,379586423.47,118767069.87,6885376,4075216896
2015-10-14T11:24:30+08:00,1738525627.7,0,379588608,118775808,6885376,4075216896
2015-10-14T11:24:45+08:00,1765438259.2,0,379588608,118777719.47,6885376,4075216896
2015-10-14T11:25:00+08:00,1798339515.7,0,379590519.47,118779904,6885376,4075216896
2015-10-14T11:25:15+08:00,1804930252.8,0,379592704,118783180.8,6885376,4075216896
2015-10-14T11:25:30+08:00,1817154901.3,0,379592704,118791918.93,6885376,4075216896
2015-10-14T11:25:45+08:00,1838750651.7,0,379592704,118798199.47,6885376,4075216896
2015-10-14T11:26:00+08:00,1865644168.5,0,379592704,118800384,6885376,4075216896
2015-10-14T11:26:15+08:00,1883234030.9,0,379594888.53,118802568.53,6885376,4075216896
2015-10-14T11:26:30+08:00,1891042372.3,0,379596800,118814037.33,6885376,4075216896
2015-10-14T11:26:45+08:00,1909317358.9,0,379596800,118828782.93,6885376,4075216896
2015-10-14T11:27:00+08:00,1928048093.9,0,379598711.47,118838886.4,6885376,4075216896
2015-10-14T11:27:15+08:00,1928879035.7,0,379600896,118845440,6885376,4075216896
2015-10-14T11:27:30+08:00,1928182169.6,0,379600896,118847624.53,6885376,4075216896
2015-10-14T11:27:45+08:00,1934190728.5,0,379600896,118856089.6,6885376,4075216896
2015-10-14T11:28:00+08:00,1938556518.4,0,379600896,118868377.6,6885376,4075216896
2015-10-14T11:28:15+08:00,1937671236.3,0,379603080.53,118876296.53,6885376,4075216896
2015-10-14T11:28:30+08:00,1935740654.9,0,379604992,118880392.53,6885376,4075216896
2015-10-14T11:28:45+08:00,1933768294.4,0,379604992,118888857.6,6885376,4075216896
2015-10-14T11:29:00+08:00,1924753817.6,0,379613730.13,118898961.07,6885376,4075216896
2015-10-14T11:29:15+08:00,1926725632,0,379623560.53,118904968.53,6885376,4075216896
2015-10-14T11:29:30+08:00,1975110041.6,0,379625472,118906880,6885376,4075216896
2015-10-14T11:29:45+08:00,2026343628.8,0,379625472,118911249.07,6885376,4075216896
2015-10-14T11:30:00+08:00,2033234193.1,0,379625472,118915072,6885376,4075216896
2015-10-14T11:30:15+08:00,2011527577.6,0,379625472,118920806.4,6885376,4075216896
2015-10-14T11:30:30+08:00,1981532569.6,0,379625472,118927360,6885376,4075216896
2015-10-14T11:30:45+08:00,1947075925.3,0,379625472,118929544.53,6885376,4075216896
2015-10-14T11:31:00+08:00,1905690487.5,0,379625472,118933640.53,6885376,4075216896
2015-10-14T11:31:15+08:00,1856792166.4,0,379627929.6,118940467.2,6885376,4075216896
2015-10-14T11:31:30+08:00,1854873600,0,379629568,118943744,6885376,4075216896
2015-10-14T11:31:45+08:00,1902907392,0,379629568,118948659.2,6885376,4075216896
2015-10-14T11:32:00+08:00,1923914956.8,0,379629568,118956851.2,6885376,4075216896
2015-10-14T11:32:15+08:00,1891128934.4,0,379629568,118962585.6,6885376,4075216896
2015-10-14T11:32:30+08:00,1852015957.3,0,379631752.53,118964224,6885376,4075216896
2015-10-14T11:32:45+08:00,1817447628.8,0,379631206.4,118969139.2,6885376,4075216896
2015-10-14T11:33:00+08:00,1787167539.2,0,379629568,118977331.2,6885376,4075216896
2015-10-14T11:33:15+08:00,1773337804.8,0,379632025.6,118983065.6,6885376,4075216896
2015-10-14T11:33:30+08:00,1815971430.4,0,379636121.6,118984704,6885376,4075216896
2015-10-14T11:33:45+08:00,1861621077.3,0,379635575.47,118991257.6,6885376,4075216896
2015-10-14T11:34:00+08:00,1859966293.3,0,379633664,118999176.53,6885376,4075216896
2015-10-14T11:34:15+08:00,1879870395.7,0,379635848.53,119001088,6885376,4075216896
2015-10-14T11:34:30+08:00,1924218333.9,0,379639671.47,119002999.47,6885376,4075216896
2015-10-14T11:34:45+08:00,1970126848,0,379641856,119005184,6885376,4075216896
2015-10-14T11:35:00+08:00,2016603067.7,0,379641856,119007095.47,6885376,4075216896
2015-10-14T11:35:15+08:00,2059460881.1,0,379641856,119011191.47,6885376,4075216896
2015-10-14T11:35:30+08:00,2129140940.8,0,379641856,119015014.4,6885376,4075216896
2015-10-14T11:35:45+08:00,2229203763.2,0,379643767.47,119019383.47,6885376,4075216896
2015-10-14T11:36:00+08:00,2266496477.9,0,379645952,119021568,6885376,4075216896
2015-10-14T11:36:15+08:00,2213040947.2,0,379645952,119028121.6,6885376,4075216896
2015-10-14T11:36:30+08:00,2168343210.7,0,379645952,119033856,6885376,4075216896
2015-10-14T11:36:45+08:00,2162763366.4,0,379645952,119035767.47,6885376,4075216896
2015-10-14T11:37:00+08:00,2212383675.7,0,379645952,119039863.47,6885376,4075216896
2015-10-14T11:37:15+08:00,2280263953.1,0,379645952,119042048,6885376,4075216896
2015-10-14T11:37:30+08:00,2296940407.5,0,379645952,119045870.93,6885376,4075216896
2015-10-14T11:37:45+08:00,2285984972.8,0,379647590.4,119050240,6885376,4075216896
2015-10-14T11:38:00+08:00,2283545668.3,0,379650048,119050240,6885376,4075216896
2015-10-14T11:38:15+08:00,2288038707.2,0,379650048,119050240,6885376,4075216896
2015-10-14T11:38:30+08:00,2284469998.9,0,379650048,119054062.93,6885376,4075216896
2015-10-14T11:38:45+08:00,2282957209.6,0,379651959.47,119062254.93,6885376,4075216896
2015-10-14T11:39:00+08:00,2296581324.8,0,379654144,119068535.47,6885376,4075216896
2015-10-14T11:39:15+08:00,2318476902.4,0,379654144,119074542.93,6885376,4075216896
2015-10-14T11:39:30+08:00,2329278873.6,0,379654144,119080550.4,6885376,4075216896
2015-10-14T11:39:45+08:00,2338996497.1,0,379654144,119084919.47,6885376,4075216896
2015-10-14T11:40:00+08:00,2346338713.6,0,379656055.47,119087104,6885376,4075216896
2015-10-14T11:40:15+08:00,2355846348.8,0,379658240,119087104,6885376,4075216896
2015-10-14T11:40:30+08:00,2365819289.6,0,379658240,119087104,6885376,4075216896
2015-10-14T11:40:45+08:00,2373682790.4,0,379658240,119093657.6,6885376,4075216896
2015-10-14T11:41:00+08:00,2383485610.7,0,379660151.47,119105399.47,6885376,4075216896
2015-10-14T11:41:15+08:00,2390937873.1,0,379662336,119107584,6885376,4075216896
2015-10-14T11:41:30+08:00,2396982476.8,0,379662336,119107584,6885376,4075216896
2015-10-14T11:41:45+08:00,2405910391.5,0,379664247.47,119111406.93,6885376,4075216896
2015-10-14T11:42:00+08:00,2413818675.2,0,379666432,119117687.47,6885376,4075216896
2015-10-14T11:42:15+08:00,2417077998.9,0,379666432,119122056.53,6885376,4075216896
2015-10-14T11:42:30+08:00,2417913309.9,0,379666432,119123968,6885376,4075216896
2015-10-14T11:42:45+08:00,2418166715.7,0,379666432,119126152.53,6885376,4075216896
2015-10-14T11:43:00+08:00,2418395545.6,0,379666432,119128064,6885376,4075216896
2015-10-14T11:43:15+08:00,2419674316.8,0,379668889.6,119128064,6885376,4075216896
2015-10-14T11:43:30+08:00,2421273395.2,0,379670528,119140352,6885376,4075216896
2015-10-14T11:43:45+08:00,2420824473.6,0,379670528,119152913.07,6885376,4075216896
2015-10-14T11:44:00+08:00,2420009369.6,0,379670528,119161651.2,6885376,4075216896
2015-10-14T11:44:15+08:00,2419121356.8,0,379670528,119167385.6,6885376,4075216896
2015-10-14T11:44:30+08:00,2418583142.4,0,379670528,119171481.6,6885376,4075216896
2015-10-14T11:44:45+08:00,2418736332.8,0,379670528,119180492.8,6885376,4075216896
2015-10-14T11:45:00+08:00,2419347456,0,379670528,119190323.2,6885376,4075216896
2015-10-14T11:45:15+08:00,2419943833.6,0,379672985.6,119193600,6885376,4075216896
2015-10-14T11:45:30+08:00,2420065621.3,0,379674624,119196330.67,6885376,4075216896
