Timestamp,User\g,Nice\g,System\g,Wait\g,Idle\g
2015-10-14T11:24:15+08:00,11.553333333,0,1.6,0.2,86.4
2015-10-14T11:24:30+08:00,9.3,0,1.4133333333,0.15333333333,88.833333333
2015-10-14T11:24:45+08:00,7.1866666667,0,1.4333333333,0.1,91.026666667
2015-10-14T11:25:00+08:00,6.6,0,1.6066666667,0.1,91.4
2015-10-14T11:25:15+08:00,6.12,0,1.46,0.1,92
2015-10-14T11:25:30+08:00,5.3066666667,0,1.4,0.053333333333,93.086666667
2015-10-14T11:25:45+08:00,4.8266666667,0,1.3533333333,0.093333333333,93.533333333
2015-10-14T11:26:00+08:00,4.26,0,1.4866666667,0.15333333333,93.753333333
2015-10-14T11:26:15+08:00,3.8866666667,0,1.54,0.15333333333,94.073333333
2015-10-14T11:26:30+08:00,3.98,0,1.3533333333,0.15333333333,94.166666667
2015-10-14T11:26:45+08:00,4.3466666667,0,1.2066666667,0.1,93.946666667
2015-10-14T11:27:00+08:00,4.2133333333,0,1.24,0.1,94.14
2015-10-14T11:27:15+08:00,4.4666666667,0,1.4,0.19333333333,93.74
2015-10-14T11:27:30+08:00,4.4666666667,0,1.3466666667,0.19333333333,93.686666667
2015-10-14T11:27:45+08:00,4.0533333333,0,1.3,0.1,94.306666667
2015-10-14T11:28:00+08:00,3.94,0,1.3533333333,0.15333333333,94.4
2015-10-14T11:28:15+08:00,3.8,0,1.24,0.25333333333,94.453333333
2015-10-14T11:28:30+08:00,4.3866666667,0,1.26,0.19333333333,93.913333333
2015-10-14T11:28:45+08:00,4.9,0,1.4,0.1,93.346666667
2015-10-14T11:29:00+08:00,14.926666667,0,4.3333333333,0.046666666667,79.753333333
2015-10-14T11:29:15+08:00,16.34,0,4.82,0.10666666667,77.766666667
2015-10-14T11:29:30+08:00,16.886666667,0,5.8266666667,0.14666666667,75.786666667
2015-10-14T11:29:45+08:00,21.08,0,7.7133333333,0.1,69.22
2015-10-14T11:30:00+08:00,17.586666667,0,6.08,0.1,74.96
2015-10-14T11:30:15+08:00,18.986666667,0,6.22,0.14666666667,73.326666667
2015-10-14T11:30:30+08:00,20.72,0,6.94,0.10666666667,70.526666667
2015-10-14T11:30:45+08:00,19.706666667,0,7.0466666667,0.10666666667,71.433333333
2015-10-14T11:31:00+08:00,21.833333333,0,7.54,0.093333333333,68.893333333
